class,text
4,The man behind Space Ship 1 brought his love of adventure to the University of Texas on Friday. Burt Rutan spoke to students about space tourism.
2,"Jimmy Jerkens didn't learn how to be a trainer from a racing giant. He was taught by  quot;The Giant Killer, quot; the nickname given to his father, Allen."
4,"MOSCOW - Russias military has postponed the launch of a new-generation space booster rocket scheduled for this week, the defence ministry said on Thursday."
1,Prime Minister Junichiro Koizumi headed to northern Japan to survey the damage wrought by the deadliest earthquakes to hit the country in nearly a decade as the death toll jumped to 31.
4,"In an advance that could lead to lighter spacecraft and smarter cars, researchers have developed a new technique for producing a high-quality computer chip that is much more resistant to extreme conditions than the silicon found in most of today #39;s "
4,PEC Solutions Inc. said yesterday it had acquired AC Technologies Inc. for \$46.7 million in cash plus \$3 million in employee bonuses and payouts. Both companies are government contractors based in Fairfax.
4,"HP and Cisco spooked investors with recent comments about sales, but analysts say the overall tech market is still inching along."
2,The New England Patriots extended their remarkable winning streak to 20 games on Sunday and tied another NFL record in the process in their 30-20 win over the Seattle Seahawks at Gillette Stadium.
1,Dozens of people were killed in floods throughout Haiti after tropical storm Jeanne lashed the Caribbean nation during the weekend.
4,"Sony Corp. said on Monday retailers had almost completely sold out of the Play Station Portable on its first day in Japanese stores, marking a strong start for the company #39;s first handheld game machine."
1,"Among over 20 killed separatists in combat in Chechen on Monday morning, one was identified as one of the organizers of the May 9 terrorism act in Grozny, in which Chechen President "
3,"Kmart Holding Corp. (KMRT.O: Quote, Profile, Research) said on Thursday it would sell 45 stores for \$524 million to Sears, Roebuck and Co."
3,"After a preliminary analysis of a late-stage drug trial, Gilead Sciences of Foster City said its two drugs Viread and Emtriva are better able to control levels of HIV than Combivir, a treatment made by competitor GlaxoSmithKline Plc."
3," NEW YORK (Reuters) - Footwear chain Payless ShoeSource Inc.  &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=PSS.N target=/stocks/quickinfo/fullquote""&gt;PSS.N&lt;/A&gt; on Thursday posted worse-than-expected sales at stores  open at least a year in August and said its president, Duane  Cantrell, will step down effective immediately, sending its  shares down 8 percent."
2,"Calgary, AB (Sports Network) - Calgary Flames head coach Darryl Sutter underwent an emergency appendectomy and is expected to make a full recovery."
3,"SAN JOSE, Calif. (CP) - Google Inc. says its initial public shares are priced at \$85 each, at the low end of the Internet search giant #39;s downgraded estimates. "
1,The second hearing in the trial of three Americans accused of torture and running a jail begins in Kabul.
2,"Stephen Gallacher, at the age of 29 an unconsidered and probably under-rated Scot, leaped from relative obscurity to overnight fame yesterday when he won the Dunhill Links Championship, not just in his native Scotland but here at the home of golf."
3,"Moody #39;s Investors Service on Friday said it may raise its ratings on global energy company AES Corp.(AES.N: Quote, Profile, Research) , citing lower debt and improved cash flow."
1,"JEDDAH, 17 December 2004 - A call by London-based dissident, Saad Al-Faqih, to his followers to stage anti-government demonstrations across the Kingdom fell on deaf ears yesterday."
1,"ADDIS ABABA, 8 December (IRIN) - With the threat of renewed regional conflict in the Democratic Republic of the Congo (DRC), the African Union #39;s (AU #39;s) Peace and Security Council announced on Tuesday that it would seek a greater role in helping to disarm "
1,Iraq #39;s interim government has resumed talks to pacify the western town of Falluja and avert a military assault on the rebel stronghold that has faced heavy US bombardment in recent days.
1,"Security was tightened around Paris today after a bomb exploded outside the Indonesian Embassy, slightly injuring nine people. French Interior Minister Dominique de Villepin said a rigged package exploded "
1,Egypt's president makes a hurriedly arranged visit to Syria a day after a divisive debate in the Arab League.
1,Hong Kong - A Hong Kong bank that trashed 83 safety deposit boxes and their valuable contents apologised on Wednesday for the blunder and offered customers a compensation package worth up to 12.
4,"Open source application servers vendor JBoss Inc will today release version 4.0 of its core JBoss AS product, which is claimed to be the first open source application server to support AOP (aspect oriented programming) for Java."
2,"HOUSTON -- The attitude of every team in the postseason is: concentrate on today and let tomorrow take care of itself. That would be a good strategy for baseball-watchers, too, especially when they watch Carlos Beltran."
4,"The conservation agency World Wildlife Fund, or WWF, has warned that man-made chemicals pose a serious threat to polar bears. The WWF says three new scientific studies show "
4,"AP - Mount St. Helens vented more steam Monday as new thermal images revealed that parts of the lava dome in its crater are piping hot, a sign that magma continues to rise within the volcano."
1,"AP - Insurgents battling U.S. and Iraqi forces in the northern city of Mosul have been trying to drag the Kurdish minority into their fight and set off a sectarian war, Kurdish and Arab officials say."
4,LG Electronics revealed Monday that is has set a new technological benchmark by producing the world #39;s first terrestrial digital-media-broadcasting (DMB) cell phone that allows consumers to watch programs and use normal dialing functions simultaneously.
3,Tokyo stocks fell Friday morning as investors avoided significant moves ahead of a long weekend. The dollar was down against the Japanese yen.
2,"EAST ST. LOUIS, Ill. - Former NHL tough guy Mike Danton was sentenced Monday to 7 1/2 years in prison for trying to have his agent killed."
4,"SAN FRANCISCO - Computer Associates International Inc. has revoked perks, including office space and home security services, that it handed out to former Chairman and Chief Executive Officer (CEO) Sanjay Kumar after he left the company last month."
4,"com October 1, 2004, 11:46 AM PT. There #39;s no doubt the Internet will continue to make its mark in the world of business and technology."
2,"(Sports Network) - The San Antonio Spurs begin a stretch of five road contests in six games this evening, when they tangle with the Atlanta Hawks at Philips Arena."
4,"Former executives from companies such as Sun Microsystems, BEA Systems, and Oracle this week are formally launching a venture called Cassatt, which is endeavoring to automate IT operations, leverage commodity hardware and software, and govern network compute cycles in a grid-like manner."
1,"Reuters - Senate Republicans and Democrats on\Tuesday battled over blame for a record increase in Medicare\health premiums, which Democratic presidential candidate John\Kerry has criticized in his campaign to unseat President Bush."
1,"The Woody, a modest gaff-rigged Hudson River ferry sloop, sets sail every weeknight from early spring to late fall, taking visitors for free on a two-hour sail along the Hudson."
4,"Chicago, August 28: Options on Google Inc, one of the year #39;s hottest new stocks, ended their first day of dealings among Friday #39;s most actively traded issues."
3,"Airtel has signed an agreement with six cellular operators to form Bridge Mobile Alliance, which will invest \$30-40 million over three years to build a shared infrastructure in Asia Pacific for mobile phone technology, report newswires."
1,"AP - War crimes trials against Iraq's former Baath Party leaders will begin next week, interim Prime Minister Ayad Allawi said Tuesday. He didn't say whether Saddam Hussein would be among them."
3," SAN FRANCISCO (Reuters) - Texas Instruments Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=TXN.N target=/stocks/quickinfo/fullquote""&gt;TXN.N&lt;/A&gt;,  the largest maker of chips for cellular phones, on Monday said  record demand for its handset and television chips boosted  quarterly profit by 26 percent, even as it struggles with a  nagging inventory problem."
1,"Germany faced a surge of far-right parties in eastern state elections, worrying about their rise and the ensuing damage to the country #39;s image."
