class,text
5,What 's the Fahrenheit equivalent of zero degrees centigrade ?
5,what ' s the dchrenheit equivalent of zero degrees centigrade ?
1,"What spider makes a superb pet , even said to recognize its master ?"
1,"= spider makes a superb pet , even said to recognize its master ?"
3,What were the last names of gangsters Bonnie and Clyde ?
3,what were the last names ofohs all and clyde ?
1,What war did Johnny Reb and Billy Yank fight ?
1,what and did johnny reb and or yank fight ?
5,How long does it take for your blood to make one complete trip through the body ?
5,how long does it take for your blood to make one complete way through the body ?
0,What does `` Semper Fidelis '' mean ?
0,navigation does ` ` )mpner fidelis ' ' mean ?
0,What does `` Janelle '' mean ?
0,what ' ` ` janelle ' ' mean ?
3,What is Li 'l Abner 's last name ?
3,wonder is li ' l nanner ' s last ? ?
5,What was Joe Namath 's first contract worth ?
5,what was joe namath ' s first contract worth ?
5,How fast is light ?
5,mimi general is light ?
4,Where can I find a list of all the companies in America that offer a direct stock purchase plan ?
4,""" can i find a list of all the companies in ... that offer a direct stock purchase plan ?"
4,Where did Gulliver find a race of tiny people ?
4,where did gulliver find a race of tiny people ?
5,How much energy is released when oxygen and hydrogen mix ?
5,about kato that is free when oxygen and hydrogen mix ?
4,What country was Brian Boru an 11th-century king of ?
4,what country wasno boru a 11th - century king of ?
1,What kinds of animals are in Cambodia ?
1,present kinds of animal are in ? ?
3,Who was the star witness at the Senate Watergate hearings ?
3,who was the special witness in the senate cabinetgate hearings ?
4,What planet gave bith to Superman ?
4,what planet got bith to without ?
0,What was the filling in the first golf balls ?
0,what was the filling in the first golf balls ?
1,What is a female rabbit called ?
1,what is a female child called ?
4,What was Einstein 's birthplace ?
4,"puzzle , einstein ' - birthplace ?"
3,With whom did Bush compare Saddam Hussein ?
3,dale alto did good compare saddam tutor ?
3,What was called the world 's largest department store ?
3,what was that the world ' s largest ! store ?
1,What Nevil Shute novel is about the doomed survivors of a nuclear war ?
1,", will hook shute novel is about the doomed end of a nuclear war ?"
0,How did the bikini bathing suite get its name ?
0,how did the bikini bathing suite get its name ?
0,What happened in the Long March ?
0,what happened in the long march ?
3,Whom did Friz Freleng add to the Warner Bros. cartoon ranks ?
3,whom did friz frekeng add to the rankings frankenstein ... cartoon ranks ?
5,What amount of folic acid should an expectant mother take daily ?
5,- tract of foreignoic acid subgroup an expectant mother take later ?
