class,text
3,What terrorist group was headed by Donald DeFreeze ?
3,. terrorist group was headed by donald defreeze ?
3,? terrorist group was headed by donald defreeze ?
3,", terrorist group was headed by donald defreeze ?"
3,. terrorist group was headed by donald defreeze ?
4,Where is the Rose Bowl played ?
4,where is the rose bowl bowl ?
4,where is the orange bowl played ?
4,where is the west bowl played ?
4,where is thegame bowl ivy ?
4,Where on the Internet can I get chemicals importers ?
4,where on the internet can i get chemicals importers ?
4,where on the internet can i get chemicals importers ?
4,where on the internet can i get chemicals anders ?
4,where on the internet can i get chemicals importers ?
0,What is fellatio ?
0,", is fellatio ?"
0,? was fellatio ?
0,. is fellatio ?
0,. . fellatio ?
0,Why do we ask for the `` check '' and not the bill at a restaurant ?
0,' do we ask for the ` ` check ' ' and not the bill at a restaurant ?
0,' do we ask for the ` ` check ' ' and not the bill at a restaurant ?
0,! do we ask for the ` ` check ' ' and not the bill at a restaurant ?
0,... do we ask for the ` ` check ' ' and not the bill at a restaurant ?
4,Where do I find information for foreclosure properties on the Internet ?
4,where do i find information for foreclosure properties on the internet ?
4,where do i find information for forecl itsess properties on the internet ?
4,where do i find information for foreclosure properties on the internet ?
4,where do i find information for requirementsclosure properties on the internet ?
3,What apostle is Taylor Caldwell 's Great Lion of God ?
3,what apostle is taylor caldwell ' s great lion of god ?
3,what apostle is taylor caldwell ' s on lion of god ?
3,what apostle is taylor caldwell ' s big constitution of god ?
3,what apostle is taylor caldwell ' s great reign of god ?
0,What was the filling in the first golf balls ?
0,what was the filling in the first and balls ?
0,what was the filling in the first golf balls ?
0,what was the filling in the jules golf balls ?
0,what was the filling in the first golf balls ?
3,Who created the character James Bond ?
3,. created the character james bond ?
3,. created the character james bond ?
3,. created the character james bond ?
3,. created the character james bond ?
2,What is the abbreviation for micro ?
2,? is the abbreviation for micro ?
2,. is the abbreviation for micro ?
2,? is the abbreviation for micro ?
2,. is the abbreviation for by ?
0,What caused Harry Houdini 's death ?
0,what caused harry houdi let ' s death ?
0,what caused president houdiible ' s death ?
0,what caused harry houdi the ' s death ?
0,"what caused harry houdi , ' s death ?"
1,What are new computer games for Windows 95 or 98 ?
1,what are new computers for windows 95 or windows ?
1,what are new computer games for windows 95 or microsoft ?
1,what are new computer balls for windows 95 or years ?
1,what are new computer games for windows 95 or windows ?
3,What ill-fated American general dragged a bull terrier named Willie through World War II ?
3,then the - fated american general dragged a bull terrier named willie through world war ii ?
3,". "" - fated american general dragged a bull terrier named willie through world war ii ?"
3,. ill - fated american the dragged a bull terrier named willie through world war i ?
3,the ill - fated american . dragged a bull terrier named willie through world war i ?
3,What ethnic group introduced the idea of potlatch ?
3,. ethnic group introduced the idea of potlatch ?
3,rights ethnic group introduced the idea of potlatch ?
3,. ethnic group introduced the idea of potlatch ?
3,tag ethnic group introduced the idea of potlatch ?
5,How much can a person be fined for having a dog on a beach ?
5,? much can a person be fined for having a dog on a beach ?
5,? much can a person be fined for having a dog on a beach ?
5,? much can a person be fined for having a dog on a beach ?
5,? much can a person be fined for having a dog on a beach ?
1,What do you call a group of geese ?
1,? do you call a group of geese ?
1,? do you call a group of geese ?
1,. do you call a group of geese ?
1,? do you call a group of geese ?
0,"What exactly , specifically does sleep do for you ?"
0,"? exactly , specifically does sleep do for you ?"
0,"? exactly , specifically does sleep do for you ?"
0,"? exactly , specifically does sleep do for you ?"
0,"? exactly , specifically does sleep do for you ?"
0,What is the proof that houseplants metabolize carcinogens ?
0,? is the proof that houseplants metabolize cacinogens ?
0,? is the proof that houseplants debolize carcinogens ?
0,? is the proof that houseplants suchbolize ofcinogens ?
