class,text
5,What was Einstein 's IQ ?
5,Waht was EinsteiK 's IQ ?
5,Waht was Einstein 's I ?
5,What was EinsRein 's IyQ ?
5,Wht was BEinstein 's IQ ?
4,What nation boarders Mozambique ?
4,WhaG nation bofrders Mozambique ?
4,What nation obarders Mzambique ?
4,What natnon boarders Mozaybique ?
4,hWat nation boarders Mzoambique ?
4,In what state was there an 11 million gallon oil spill ?
4,In what satte was there an 1s1 mlilion gallon ol spEll ?
4,In what staTe was there an x11 imllion gallon zoil spils ?
4,WIn what state was there an 1 imllion gWllon oul spill ?
4,nI what stte was there an 1 million gtllon oil spilJ ?
0,What is a hyperlink ?
0,VWhat is a hyoperlink ?
0,Wht is a hypelink ?
0,Wht is a hyperlnk ?
0,Whta is a hyperlinKk ?
3,What comedian was The Perfect Fool ?
3,Ohat comedian was The PerfeAct Fdool ?
3,WMat comedin was Teh Perfect Fool ?
3,What coemdian was The Perfct Fjol ?
3,What coemdian was The Prfect Folo ?
0,What is a leaky heart valve ?
0,Wbhat is a leaky hearGt valqve ?
0,What is a lueaky hearPt valKe ?
0,Wshat is a leaky hearat valev ?
0,hWat is a leaky hearAt vave ?
0,Why do horseshoes bring luck ?
0,Why do horseshVes briGg luck ?
0,Why do horsesohes bring uck ?
0,Why do horsrshoes brng luck ?
0,Wy do horseshZoes bring luck ?
5,When did Hitler come to power in Germany ?
5,Whe did Hilter come to powejr in Gelmany ?
5,Whe did Hitler coNe to Mpower in Geramny ?
5,Whn did Htiler come to powe in Gemrany ?
5,Whqen did Hitlre come to Uower in Germay ?
3,"What 's the better-known identity of John Merrick , the noble ogre of Victorian England ?"
3,"What 's the bettar-known ikdentity of JoAn zMerrick , the nobe ogre of Victwrian EnglJand ?"
3,"What 's the bettre-known Pidentity of Joho Merrick , the onble oger of VictoriYan Englnd ?"
3,"hWat 's the betetr-known idenRity of ohn Merrick , the noble oger of Vctorian FEngland ?"
3,"hWat 's the better-konwn identity of Joh eMrrick , the noble ore of Victroian Egnland ?"
1,What was the name of the computer in ` 2001 : A Space Odyssey ' ?
1,WWhat was the nmae of the Ecomputer in ` 20V01 : A Spkace Odyssevy ' ?
1,WZat was the namn of the compute in ` 200P : A Spane Odysse ' ?
1,Wht was the anme of the comuter in ` 20I01 : A Spacm Odyssye ' ?
1,Whta was the naem of the compute in ` 0201 : A Spac Odysey ' ?
3,Who made the musical plea Be True to Your School ?
3,Wh made the musBical pela Be TrWe to Yokr School ?
3,Who madr the musicl plGa Be TruJ to Yoru School ?
3,Wo make the musical plep e True to our School ?
3,ho made the musiDcal plea eB rTue to HYour School ?
4,Where did he get the title ?
4,Were did he Set the itle ?
4,Were did he geo the ttile ?
4,Whee did he gRet the Kitle ?
4,hWere did he Hget the titel ?
1,What was the species of Winnie the Pooh ?
1,WLat was the sepcies of Winie the PCooh ?
1,WQat was the spceies of WOinnie the PooL ?
1,WTat was the ispecies of Winine the Poboh ?
1,Whta was the specles of Winni the Poov ?
3,What was Marilyn Monroe 's real name ?
3,What was Marlyn Monroe 's rehal naem ?
3,Whax was Marilyn sonroe 's rel name ?
3,Whta was Mariyn Monroe 's real namZe ?
3,Wrat was Marilyn Monhroe 's ieal name ?
3,What English queen had six fingers on one hand ?
3,Wha English queen had sXix fingers on oe hnd ?
3,What EngBish queen had sZx finegrs on one hanHd ?
3,What English quee had ix fingzrs on mone hand ?
3,Whta Enlish queen had sicx fingers on one hRnd ?
1,"What 's played at Wembley Stadium , London , every May ?"
1,"LWhat 's played at Wemblex tadium , Londn , every May ?"
1,"Wdhat 's payed at Wmebley Stadiu , London , every May ?"
1,"What 's played at eWmbley Stadidum , Lodnon , every aMy ?"
1,"What 's playexd at eWmbley Stadium , Lonvdon , every MKy ?"
0,How does an abacus work ?
0,Hiw does an abacus ork ?
0,How does an aiacus wok ?
0,Hw does an abacus wrk ?
0,oHw does an Xabacus work ?
5,What is the life span of the average monkey ?
5,Waht is the life sVpan of the avergae monkkey ?
5,What is the lfe spn of the averaeg monky ?
5,Wht is the xife span of the avearge monsey ?
5,hWat is the lifge span of the aveKage monke ?
4,In what part of Africa is Mozambique located ?
4,In what prt of Afrilca is Mozambque locate ?
4,Ip what Rart of Africa is MozambiquHe locaed ?
4,cn what par of Africa is MozambiPque loated ?
4,hIn what part of Arfica is MozUmbique locaed ?
4,Where is Trinidad ?
4,Where is Trinidda ?
4,Where is Trniidad ?
4,Whhere is Trinidad ?
4,Whree is Trinidad ?
0,How do I start a bank ?
0,Ho do I srtart a abnk ?
0,Ho do I strat a bakn ?
0,HoIw do I tart a bnak ?
0,lHow do I stajt a bVnk ?
2,CPR is the abbreviation for what ?
2,CPER is the mabbreviation for what ?
2,CPGR is the abbreivation for what ?
2,CPI is the abbreviatuon for what ?
2,PCR is the abbreviuation for what ?
1,What color is Chablis ?
1,What colHor is Chalis ?
1,What colr is ChVblis ?
1,What colr is Chabli ?
1,Whwt color is Chabils ?
5,How many South American countries have the letter Z in their names ?
5,Hoo mnay outh Ameriacn countrie have the letter Z in their nHmes ?
5,oHw maCy Sout Tmerican coutries have the letter Z in their namse ?
5,ow jany aSouth Amercian countries have the eltter Z in their nameR ?
5,ow many Souh AmeriNan cointries have the eltter Z in their navmes ?
1,What kind of sports team is the Buffalo Sabres ?
1,TWhat ind of sports tcam is the Buffalo abres ?
1,WJhat kind of spotrs tam is the Buffao Sabres ?
1,Waht kinDd of sports teum is the Buffalo SabreR ?
1,Wht knd of sports rteam is the Bufaflo Sabres ?
0,What is the use of a 24-hour clock instead of a 12-hour clock ?
0,Waht is the usse of a 24-hour clck izstead of a 12-nour clHck ?
0,What is the Mse of a 24-Hhour clocRk instea of a 1T2-hour clolck ?
0,Whta is the se of a 24-hour lock insLead of a 12-huor colck ?
0,gWhat is the ues of a 24-our clock insteard of a 12-qour clGock ?
4,Where is one 's corpus callosum found ?
4,WEere is onve 's coopus callosum found ?
4,WhSre is on 's corpus callsoum found ?
4,WherOe is Yone 's cobrpus callosum found ?
4,Where is one 's corups callsoum foyund ?
5,What is the average age a horse lives ?
5,Ahat is the averaBge ag a horse lrves ?
5,What is the averae ge a hocrse livs ?
5,What is the averafge aqge a hores ives ?
5,Wht is the avergae ag a hrse lives ?
5,When was the first practical commercial typewriter marketed ?
5,Wen was the first pactical commercial tpyewriter marketej ?
5,When was the dirst practical commerciMl typewrTiter markted ?
5,When was the firslt pjractical commercial tpewriter Dmarketed ?
5,When was the firts prcatical commercila typewriter markeetd ?
0,What is goulash ?
0,What is goulsah ?
0,Wht is goulash ?
0,Whta is goulash ?
0,hWat is goulash ?
1,What 1895 H.G. Wells novel was written under the title The Chronic Argonauts ?
1,Ihat 1m95 H.G. eWlls lovel was writetn under the ittle The Chronic Argonatus ?
1,VWhat 8195 H.G. Wels Yovel was wrPitten under the title Th Chronic ArBgonauts ?
1,Wht 1895 H.G. WellA novel was wrntten under the tilte Te Chonic Argoauts ?
1,Whut 189 H.G. Wells noveWl was zwritten under the title TFe Chrnoic Argonuats ?
1,What currency is used in Australia ?
1,What currecny is Zused in AustraliDa ?
1,Whnat currency is sed in Ausrtalia ?
1,Whta currency is usde in AustraPlia ?
1,hWat currency is Hused in AustraZlia ?
0,What does the double-O indicate in 007 ?
0,WDhat does the doubleO indicate in 07 ?
0,WFat does the double-O indicwate in 00s ?
0,WhaL does the doubnle-O indicatj in 007 ?
0,What does the dobble-O indBcate in l07 ?
0,How did the war of 1812 affect Delaware ?
0,BHow did the awr of 181 affect Delwaare ?
0,Ho did the ar of 1812 affKect Deaware ?
0,Hom did the war of 181 afTect Delawre ?
0,Hwo did the ar of A812 affecw Delaware ?
3,What name did football 's New York Titans adopt in 1963 ?
3,Waht naem did footbagl 's New York Titas adoNpt in 1963 ?
