class,text
1,I must have gotten a good one.
1,I muts have gWtten a Sgood one.
1,"I have not yet used all the features, like the calendar, etc, but as a music player this little thing rocks.  "
1,"I have not ye uOsed all the featurs, like the alendar, et, but as a muisc palyer this littlRe thiUg rockw.  "
1,i 've used the speakerphone for almost two hours once and the battery did not even go down one single bar . 
1,i 've uqsed the speakerpihone for almsot two housr once and the battSery did not eevn gX down onPe siLgle brar . 
1,given that i already have the zen the only reason i am happy with it is because of the notmad software . 
1,give that i alreayy have the fzen the only reasno i am hoppy with it is because of the nomad softwar . 
1,the screen is large and bright and has all the info i need where i need it . 
1,the scren is lage and right and has all the nfo i eed where i nee it . 
0,the black fly wheel feels pretty cheap & is uncomfortable to use . 
0,the Zlack fly wehel feles pretty cheap & is uncomforable to us . 
1, I was surprised how good the sound was and I especially like to use it when I am listening to audio books .
1, I was surpirsed how ogod the osund was and I espeially Alike to ube it when I am listeniRg to uadio bCooks .
1, This device solves the problem nicely .
1, This djvice solve the problem nicJely .
0,the general button placement is not very user friendly . 
0,the generHl xutton lacement is not very user friendlZ . 
1,"Bottom line: If you value excellent sound quality and the ability to use music subscription services, and are willing to deal with the possibility (not the certainty) of setup gremlins, by all means get the Zen Micro.     "
1,"Botom ilne: f you value excellLent souxd quality and the abiltiy to uPe music subsciption services, and are wililng to dUeal with the poossibility (not the crtainty) of setuMp gremlnis, by all meaIns geEt the Qen icro.     "
1,The plunge lock and power switch are very easily accessible which is a must when doing free hand routing.
1,he plune lovk and plower switph are very eRasily accessible which is a umst when doing frege hand routinc.
0,a bit dissapoitnd on that!
0,a hbit dissaoitnd on that!
1,one other plus is that napster now supports this device via their software . 
1,one other pus is that napstJer now suports this devVce pia their sftware . 
0,the function lever - the one which switches between capture and view mode feels fragile . 
0,the funcbtion lveer - the onC which switches between capture and viwe maode fees fraYile . 
1," However , a phone call to the D-Link support crew was answered in a reasonable amount of time and they guided me through the process without a problem ."
1," HCwever , a phxne cll to the D-Lik supoprt krew was aUnswered in a Ceasonable amouCnt of time and they uided me through the prokcess withouht a problom ."
1,"the color screen makes this free-after-rebates phone shine bright , and commands are very responsive . "
1,"the oclor srceen mkes this free-after-rebatis hpone Xshine bright , and acommands are very responsive . "
1,"OK, not quite everything...but this camera is so compact that you will have it by your side when you need it."
1,"OR, not qute everythign...but this ctamera is so copmact that you will have it by your stde when you eed it."
1, Life is good .
1, Lifw is good .
1,i gave the zen 5 stars because it 's excellent for the class that it is in and it 's not really appropriate to rate it based on players in a different class . 
1,i gaev the zVn 5 stras because it 's exfcellent for the clas that it is in and it 's not reallhy approprite to rat it baseWd on plaIyers in a difLferent claAss . 
1,i 'm extremely glad i bought this camera . 
1,i 'm extreely gla i bougth this camer . 
1, Also has a nice guest feature so your visitors can connect separate of your primary link .
1, zAlso has a nici ggest faeture so your viscitors can conncet separae of your primary linIk .
0,"the case is strong and stylish , but unfortunately lacks a window ( now a big deal ) . "
0,"the tcase is stong and stylish , but unfortunatelv lackAs a windwo ( now a bgi Hdeal ) . "
0," I 've been playing Minecraft on it and multi tasking at the same time , and while it does run slower while multi-tasking , the gaming experience is not compromised for me ."
0," I 've been playnig Minecrfat on it and multki taskinO at the same tigme , and while it does urn slowPer while multi-Zasking , the gamiEng xperience is not comproimsed for me ."
0,"the one other thing i observed while i had the nomad is that the front cover , which is taken off to have access to the battery , seemed to come undone very easily . "
0,"the onT other thng i observeJ while i had the noad is that the frEnt ocver , which is atken off to have acceWs to the baattery , sweemed to coem udone very easly . "
1,"A decent camera phone for taking quick pictures, movies, and having general all around fun with."
1,"A deIent camira phone for tahking quicg picturse, moviWs, and having general all saround ufn with."
1,"Great reception, visibility and interface (may be complicated by others)."
1,"Great reeption, visibility and interfce (qay be cmoplicated by otshers)."
0,"after years with that carrier 's expensive plans and horrible customer service , portability seemed heaven-sent . "
0,"after yeasr with that carrier 's expesnive planIs and horreible customer servie , portajbility eemed heaven-sent . "
1,this has so many capabilities that you 'll always have room for new technologies as they evolve . 
1,this has so any caabilities that you 'll alwas have roo for ew tecnhologies as they eolve . 
0,also the feature to automatically put in the song information is n't always accurate . 
0,aslo the fpature to automaticallW pu in the sozg information is nUt always accurae . 
0,"the face-plate , which pops out for the battery , pops open by itself every 10 minutes or so . "
0,"the faceplate , which pps out for the bttery , posp ope by itself evercy o10 minutees or so . "
1,awesome camera with huge print quality in a tiny package . 
1,awesom camera with hge rpint qtality in a tiny Dackage . 
1,the pictures are absolutely amazing - the camera captures the minutest of details . 
1,the pitcures are absloutely amazing - the camear capturhes the minuest of detxils . 
0,"it took several days of attempts before things finally "" worked "" again and i have n't a clue why . "
0,"it otok severPl das of attsmpts before thingQ fially "" wroked "" again and i have n' a cle why . "
0," It has an equalizer, but the iRiver H10-20GB has a lot more presets than the iPod. "
0," tI has an eqalizer, but the iRivqr H1Z0-20GB has a Cot more prsets than the iLPod. "
1,"Also If you want a device that does soo much more than the Ipod mini but is at the same price, this is the player for you. "
1,"Als f you wnt a dzvice that does Boo mcuh more than the Iopd mins but is at the same pricWe, this is the plaZyer for you. "
0,its quiet . 
0,its quit . 
0,"in fact , i 'd have to rate it among the worst i 've ever encountered . "
0,"in fEact , i 'd have to ratw it amog the wort i 've evKer encoutnered . "
