class,text
3,Which of the following did not receive a 1983 `` Outstanding Mother Award '' from the National Mother 's Day Committee ?
3,Which of the following TV newsmen was a Rhodes scholar ?
1,What is Nero Wolfe 's favorite drink during office hours ?
5,How much stronger is the new vitreous carbon material invented by the Tokyo Institute of Technology compared with the material made from cellulose ?
0,What is the circumorbital hematoma ?
1,What future movie treat was introduced to American colonists in 1603 by Native Americans ?
5,When are sheep shorn ?
1,What is a fear of food ?
1,"What was introduced commercially by Bayer A.G. of Leverkusen , in 1899 ?"
5,How many zeros are there in a trillion ?
1,What chemicals are used in lethal injection ?
0,What is an auto-commentary ?
1,What is a fear of motion ?
0,What is swap math ?
5,What is the life expectancy of an elephant ?
5,How many logarithmic scales are there on a slide rule ?
0,How was the ACLU formed ?
5,How many letters appear with the numbers 2 to 9 on a telephone dial ?
4,Where is South Bend ?
4,Where do you find information about the Queensland National Competition Policy
4,What is the highest peak in Africa ?
3,What record company produced the 1978 movie The Wiz ?
5,What is the size of Argentina ?
3,Who is Ishmael in Moby Dick ?
0,What is the origin of the word `` tampon '' ?
3,Name Dick Tracy 's two children .
5,What is the probability that at least 2 out of 25 people will have the same birthday ?
4,What is the largest city in Germany ?
1,What fossilizes to form coprolite ?
3,"What was the name of the first Watergate special prosecutor , later fired by Nixon ?"
3,"What are the first names of Rowan and Martin , the stars of TV 's Laugh-In ?"
5,How many Canadians emmigrate each year ?
0,How do you tell your parents you are dating an older man ?
5,What 's the third month of the Gregorian calendar ?
1,What are emblazoned on the Jolly Roger ?
1,What fuel do airplanes use ?
2,What does IBM stand for ?
0,What is a philanthropist ?
5,How many bones are there in the human hand ?
5,How much did Mercury spend on advertising in 1993 ?
4,Where can I find the names of all the 15 Pokemon ?
0,What is a meerkat ?
1,What are the five basic swimming strokes ?
1,What game is Garry Kasparov really good at ?
0,Define the Pheonix Club ?
4,What stadium do the Miami Dolphins play their home games in ?
3,What National Basketball Association superstar told his story in Giant Steps ?
