class,text
0,"it can not be enjoyed , even on the level that one enjoys a bad slasher flick , primarily because it is dull ."
0,". can not be enjoyed , even on the level that one enjoys a bad slasher flick , simply because it is . ."
1,"the plot of the comeback curlers is n't very interesting actually , but what i like about men with brooms and what is kind of special is how the film knows what 's unique and quirky about canadians ."
1,"the introduction of the gonna allers is n ' t very interesting actually , but what i like about men with brooms and what is kind of special is how the film knows what ' s unique and quirky about canadians ."
1,"return to never land may be another shameless attempt by disney to rake in dough from baby boomer families , but it 's not half-bad ."
1,"running to never land may be another untitledless attempt by disney to rake in dough from baby sizeer families , but it ' s not half - . ."
1,"oscar wilde 's masterpiece , the importance of being earnest , may be the best play of the 19th century ."
1,"oscar wilde ' s masterpiece , the importance of being earnest , may be the best play of the 19th century ."
0,"the self-serious equilibrium makes its point too well ; a movie , like life , is n't much fun without the highs and lows ."
0,") self - narrative equilibrium gains its point too well ; a movie , like life , is n ' t much fun without the highs and lows ."
1,matthew lillard is born to play shaggy !
1,r lillard is born to play shaggy !
0,what goes on for the 110 minutes of `` panic room '' is a battle of witlessness between a not-so-bright mother and daughter and an even less capable trio of criminals .
0,. goes on for the 110 minutes of ' ` panic room ' ' is a battle of witlessness between a here - so - bright mother and daughter and an even less so trio of s .
1,there are some wonderfully fresh moments that smooth the moral stiffness with human kindness and hopefulness .
1,there are some wonderful and fresh moments that smooth the moral crisisness with cool kindness and hopefulness .
0,"if it were any more of a turkey , it would gobble in dolby digital stereo ."
0,"quantity it were any such of a turkey , it would gobble in dolby digital stereo ."
0,the director seems to take an unseemly pleasure in -lrb- the characters ' -rrb- misery and at the same time to congratulate himself for having the guts to confront it .
0,the director seems to take an jasperseemly pleasure in - lrb - the characters ' - ys - misery and at the same time to congratulate himself for having the guts to confront it .
0,"killing time , that 's all that 's going on here ."
0,"killing phase , that ' s all that ' s going on here ."
0,so much about the film is loopy and ludicrous ... that it could have been a hoot in a bad-movie way if the laborious pacing and endless exposition had been tightened .
0,so much about the film is [ily and irvingdicrous . . . that it could have been a hoross in a bad - movie way if the hellious pacing and endless exposition had been tightened .
1,"mike white 's deft combination of serious subject matter and dark , funny humor make `` the good girl '' a film worth watching ."
1,". white ' s bestt combination of serious subject matter and dark , funny humor make ` ` the good girl ' ' a film worth watching ."
0,roman polanski directs the pianist like a surgeon mends a broken heart ; very meticulously but without any passion .
0,. kunanski directs the piano like a surgeons mendes a dear heart ; very metic therefore but without any passion .
1,"woody allen 's latest is an ambling , broad comedy about all there is to love -- and hate -- about the movie biz ."
1,". allen ' s latest is an ambling , broad comedy about all there is to love - - and hate - - about the movie biz ."
0,"the film was produced by jerry bruckheimer and directed by joel schumacher , and reflects the worst of their shallow styles : wildly overproduced , inadequately motivated every step of the way and demographically targeted to please every one -lrb- and no one -rrb- ."
0,"the film was produced by jerry bruck , and directed by joel schumacher , and shows the films of their shallow seasons : wildly overproduced , overlyly motivated every step of the way and consistentlyally targeted to please every one - lrb - and no one - rrb . ."
1,"i know i should n't have laughed , but hey , those farts got to my inner nine-year-old ."
1,"i know i ' n ' t ' laughed , but hey , those farts got to my inner nine - year - old ."
1,"try as you might to scrutinize the ethics of kaufman 's approach , somehow it all comes together to create a very compelling , sensitive , intelligent and almost cohesive piece of film entertainment ."
1,"try as you might to scrutini analyze the ethics of kaufman ' s approach , somehow it all comes together to create ain compelling , sensitive , intelligent and ... forth unique piece of film entertainment ."
1,"with so many bad romances out there , this is the kind of movie that deserves a chance to shine ."
1,"with so many bad romances out there , this is the kind of movie that has a chance to shine ."
1,the universal theme of becoming a better person through love has never been filmed more irresistibly than in ` baran . '
1,". universal theme of becoming a better - through ' has none been cinematographer more ir ,ist precisely than in ` bar . . '"
1,"passionate , irrational , long-suffering but cruel as a tarantula , helga figures prominently in this movie , and helps keep the proceedings as funny for grown-ups as for rugrats ."
1,"passionate , irrational , long - suffering but cruel as a senntula , andlga sings prominently in the movie , and helps make the proceedings as funny for old - up as for sqrats ."
0,"nicks , seemingly uncertain what 's going to make people laugh , runs the gamut from stale parody to raunchy sex gags to formula romantic comedy ."
0,"nick . , as about what ' s going to make people laugh , runs the themut from stale parody to raunchy sex gags toanta : comedy ."
1,"by surrounding us with hyper-artificiality , haynes makes us see familiar issues , like racism and homophobia , in a fresh way ."
1,". surrounding us with hyper - artificiality , haynes makes us create familiar issues , like racism and homo lgbt , in a fresh way ."
0,i ca n't remember the last time i saw worse stunt editing or cheaper action movie production values than in extreme ops .
0,i ca n ' t tale the last time i saw better stunt editing or cheaper action movie capture values than in extreme . .
0,no laughs .
0,no and .
0,"no one involved , save dash , shows the slightest aptitude for acting , and the script , credited to director abdul malik abbott and ernest ` tron ' anderson , seems entirely improvised ."
0,". one involved , save dash , shows the slightest whatsoeveritude of acting , and the script , credited to thoughtfully abdul malik abbott and ernest ` tron ' albeit , seems entirely per ."
0,a film that loses sight of its own story .
0,. series thathay part of its own story .
1,"while somewhat less than it might have been , the film is a good one , and you 've got to hand it to director george clooney for biting off such a big job the first time out ."
1,"while ( less than it might have been , the film is a good one , and you ' ve have to hand it to director george . contributeer for blasting off such a big job the first time out ."
1,`` the best disney movie since the lion king ''
1,"safe ` the best high movie , the lion ' ' '"
0,"otherwise , this could be a passable date film ."
0,"otherwise , seemingly then be a pass - date film ."
1,it 's a masterpeice .
1,it ' s a mastereverice .
1,crush is so warm and fuzzy you might be able to forgive its mean-spirited second half .
1,crush . so warm and fuzzy wrapped might may able award forgive its short - spirited first half .
1,"smart , sassy interpretation of the oscar wilde play ."
1,smart murray sassy improvement of the oscar wilde play .
1,a classic fairy tale that perfectly captures the wonders and worries of childhood in a way that few movies have ever approached .
1,. classic fairy tale that arts captures the wonders and worries of childhood in a way that few feature have ever approached .
1,"the film aims to be funny , uplifting and moving , sometimes all at once ."
1,"the film aims to be funny , uplifting , moving , sometimes all at once ."
1,"together , miller , kuras and the actresses make personal velocity into an intricate , intimate and intelligent journey ."
1,"together , miller , kuras and the actors make personal velocity into an [ , intimate and intuitive journey ."
1,late marriage is an in-your-face family drama and black comedy that is filled with raw emotions conveying despair and love .
1,late knitting is an in - your - face family drama and black comedy that is portrayal with raw emotions suggestinging despair and love .
1,always destined to be measured against anthony asquith 's acclaimed 1952 screen adaptation .
1,always . to be measured by anthony asquith ' s acclaimed landon screen adaptation .
1,"there is no substitute for on-screen chemistry , and when friel pulls the strings that make williams sink into melancholia , the reaction in williams is as visceral as a gut punch ."
1,"there is no substitute for on - camera chemistry , and when friel pulls the strings that make williams sink into mel ""chorina , the reaction in williams is as ripceral as a sure tear ."
0,it would take a complete moron to foul up a screen adaptation of oscar wilde 's classic satire .
0,it would take a complete moron to foul up a screen adaptation of awful wilde ' s classic satire .
1,the cast is spot on and the mood is laid back .
1,. cast is spot on . the mood is laid back .
0,"one hour photo may seem disappointing in its generalities , but it 's the little nuances that perhaps had to escape from director mark romanek 's self-conscious scrutiny to happen , that finally get under your skin ."
0,"egypt hour photo may seem emmanuel in its generalities , but it ' s the little nuances that perhaps had to escape from director mark romanek ' s self - conscious scrutiny to happen , that finally get under your skin ."
1,those who do n't entirely ` get ' godard 's distinctive discourse will still come away with a sense of his reserved but existential poignancy .
1,. who do n ' t ' ` get ' godard ' s distinctive discourse will undoubtedly emerge away with a sense of his superiority but existential conventionalignness .
1,intimate and panoramic .
1,. . panora . .
1,there is a strong directorial stamp on every frame of this stylish film that is able to visualize schizophrenia but is still confident enough to step back and look at the sick character with a sane eye .
1,there is a strong the stamp on every frame of this artylish film that is not to visual treat schizophrenia but is still confident enough to step back and look up the sick character with a right eye .
0,"... pitiful , slapdash disaster ."
0,". . . ofteniful , slapdoh disaster ."
1,the bard as black comedy -- willie would have loved it .
1,. . as black comedy - - willie would have loved it .
0,"stupid , infantile , redundant , sloppy , over-the-top , and amateurish ."
0,"stupid , infante , redundant , complementary , under - the - top , andintish ."
1,"and if you 're not nearly moved to tears by a couple of scenes , you 've got ice water in your veins ."
1,"and if you ' re frenzy - moved to tears by a couple of scenes , you ' re got ice water in your veins ."
0,the superior plotline is n't quite enough to drag along the dead -lrb- water -rrb- weight of the other .
0,the its ;line isn ' t quite enough to drag along the matched - lrb - water - erb - weight of the other .
1,a sensitive and astute first feature by anne-sophie birot .
1,a medical and paratute first feature by annie - sophie birot .
1,"even when it drags , we are forced to reflect that its visual imagination is breathtaking"
1,"acted when it drags , we are forced to reflect that its visual imagination is breathtaking"
1,"a stylish but steady , and ultimately very satisfying , piece of character-driven storytelling ."
