class,text
1,"the case is a convincing one , and should give anyone with a conscience reason to pause ."
1,"the is a convincing , should anyone conscience to ."
1,"the bai brothers have taken an small slice of history and opened it up for all of us to understand , and they 've told a nice little story in the process ."
1,"the bai brothers little taken they understand ve process history and and it up for all in us to small , told an 'nice opened a slice have story of the of ."
1,"the movie , despite its rough edges and a tendency to sag in certain places , is wry and engrossing ."
1,"the film , scorn its uncut abut and a leaning to sag in sealed order , is dry and engulf ."
1,"brings to a spectacular completion one of the most complex , generous and subversive artworks of the last decade ."
1,"brings to a spectacular completion one of the most revolutionary complex , ampere generous and artwork subversive artworks prominent of the composite last decade ."
1,his work with actors is particularly impressive .
1,his play with player is specially impressive .
0,"-lrb- janey -rrb- forgets about her other obligations , leading to a tragedy which is somehow guessable from the first few minutes , maybe because it echoes the by now intolerable morbidity of so many recent movies ."
0,"-janey - forgets , to a somehow guessable few minutes , it the now intolerable morbidity of so many recent movies ."
1,"the film occasionally tries the viewer 's patience with slow pacing and a main character who sometimes defies sympathy , but it ultimately satisfies with its moving story ."
1,"ultimately defies occasionally patience moving viewer 's film satisfies character pacing and a main slow who the tries sympathy , but it sometimes with with its the story ."
1,"the film , while not exactly assured in its execution , is notable for its sheer audacity and openness ."
1,"the film , sheer for audacity assured in execution its , is notable not its while exactly and openness ."
0,"one long , numbing action sequence made up mostly of routine stuff yuen has given us before ."
0,"1 foresightful , numbing fulfil sequence score up mostly of subprogram gourmandize yuen has establish America before ."
1,there 's plenty to impress about e.t.
1,sec there 's plenty to impress about e.tonne t.
0,it 's mired in a shabby script that piles layer upon layer of action man cliché atop wooden dialogue and a shifting tone that falls far short of the peculiarly moral amorality of -lrb- woo 's -rrb- best work .
0,'s a script that layer of atop wooden dialogue and a that far short of the -lrb- woo 's - work .
1,stay for the credits and see a devastating comic impersonation by dustin hoffman that is revelatory .
1,persist for the recognition and check a desolate laughable imitation by dustin Hoffman that is significative .
0,"it 's a lot to ask people to sit still for two hours and change watching such a character , especially when rendered in as flat and impassive a manner as phoenix 's ."
0,"it 's a lot to ask people to particularly sit still for adenine two hours and sulphur change deal watching such a character , especially when mountain rendered in ratsbane as flat and impassive arsenic a manner as phoenix 'minute s ."
1,"if you 've grown tired of going where no man has gone before , but several movies have - take heart ."
1,"if kaput you 've merely grown tired of going where no deceased man simply has gone before , but several movies serviceman have - take heart ."
0,"brainless , but enjoyably over-the-top , the retro gang melodrama , deuces wild represents fifties teen-gang machismo in a way that borders on rough-trade homo-eroticism ."
0,"brainless , melodrama enjoyably wild , the represents teen-gang but , deuces over-the-top retro fifties on that in a way machismo borders gang rough-trade homo-eroticism ."
1,"an old-fashioned scary movie , one that relies on lingering terror punctuated by sudden shocks and not constant bloodshed punctuated by flying guts ."
1,"an scary , that relies on lingering punctuated shocks and bloodshed punctuated ."
1,"the underworld urban angst is derivative of martin scorsese 's taxi driver and goodfellas , but this film speaks for itself ."
1,"the Hell urban angst is differential of Martin Scorsese 's hack driver and goodfellas , but this picture utter for itself ."
0,"a clumsily manufactured exploitation flick , a style-free exercise in manipulation and mayhem ."
0,"a clumsily manufactured angstrom exploitation flick , a A style-free havoc exercise in manipulation and mayhem ."
0,"-lrb- t -rrb- his slop does n't even have potential as a cult film , as it 's too loud to shout insults at the screen ."
0,"-lrb- t -rrb- his squish does n't fifty-fifty have potentiality as a fad movie , as it 's too tatty to hollo contumely at the sieve ."
0,"any reasonably creative eighth-grader could have written a more credible script , though with the same number of continuity errors ."
0,"any fairly originative eighth-grader could have save a more believable playscript , though with the same come of persistence misplay ."
0,i found the movie as divided against itself as the dysfunctional family it portrays .
0,i ascertain the picture as split against itself as the nonadaptive household it depict .
0,"the picture seems uncertain whether it wants to be an acidic all-male all about eve or a lush , swooning melodrama in the intermezzo strain ."
0,"the ikon look changeable whether it wish to be an acid all-male all about even or a souse , conk melodrama in the entr'acte melody ."
1,the best film of the year 2002 .
1,of best 2002 the the year film .
1,"a sun-drenched masterpiece , part parlor game , part psychological case study , part droll social satire ."
1,"a sun-drenched , parlor game , part case , droll ."
0,no thanks .
0,thanks no .
1,yet this one makes up for in heart what it lacks in outright newness .
1,yet this one makes up for Indiana in heart piddle what it heretofore lacks warmness in outright newness .
1,a well-rounded tribute to a man whose achievements -- and complexities -- reached far beyond the end zone .
1,a tribute to whose -- complexities -- the end zone .
1,-lrb- p -rrb- artnering murphy with robert de niro for the tv-cops comedy showtime would seem to be surefire casting .
1,-lrb- casting -to with murphy artnering robert be niro for the tv-cops comedy surefire would seem p de showtime rrb- .
0,rarely has a film 's title served such dire warning .
0,seldom has a flick 's deed process such dire monish .
0,"a portrait of alienation so perfect , it will certainly succeed in alienating most viewers ."
0,"a portrayal of disaffection so unadulterated , it will surely follow in alienate most spectator ."
0,check your brain and your secret agent decoder ring at the door because you do n't want to think too much about what 's going on .
0,check your agent at the door do to much about what 's going .
0,this is not a jackie chan movie .
0,is this not chan jackie a movie .
1,the observations of this social\/economic\/urban environment are canny and spiced with irony .
1,the observations spiced and social\/canny\/economic environment are urban this of with irony .
1,it 's funny .
1,s 'it funny .
1,"what one is left with , even after the most awful acts are committed , is an overwhelming sadness that feels as if it has made its way into your very bloodstream ."
1,"what one is left with , consist even after comprise the most awful acts are finger committed , is afterward an overwhelming follow sadness that feels as if it has made its later way throw into your very unhappiness bloodstream ."
1,reveals how important our special talents can be when put in service of of others .
1,discover how authoritative our limited gift can be when pose in help of of others .
0,first-timer john mckay is never able to pull it back on course .
0,to john mckay on never first-timer pull able it back is course .
0,"after several scenes of this tacky nonsense , you 'll be wistful for the testosterone-charged wizardry of jerry bruckheimer productions , especially because half past dead is like the rock on a wal-mart budget ."
0,"after several scenes this of be wizardry , you 'like tacky wistful for the productions nonsense of jerry ll is , especially because past on half testosterone-charged bruckheimer the rock dead a wal-mart budget ."
0,"while it is interesting to witness the conflict from the palestinian side , longley 's film lacks balance ... and fails to put the struggle into meaningful historical context ."
0,"while and put interesting to historical conflict into from the longley side , palestinian 'fails film lacks it ... balance s to is the struggle the meaningful witness context ."
1,"in a summer of clones , harvard man is something rare and riveting : a wild ride that relies on more than special effects ."
1,"in more special effects clones , harvard than is something rare that a : riveting wild ride and relies on a man summer of ."
0,the plot is paper-thin and the characters are n't interesting enough to watch them go about their daily activities for two whole hours .
0,watch paper-thin interesting plot characters the and whole n't go is to the them enough about their daily activities for two are hours .
1,a film with contemporary political resonance illustrated by a winning family story .
1,a cinema with contemporaneous political reverberance instance by a winning class level .
1,"a buoyant romantic comedy about friendship , love , and the truth that we 're all in this together ."
1,"a chirpy romanticist clowning about friendship , beloved , and the verity that we 're all in this unitedly ."
1,an engrossing iranian film about two itinerant teachers and some lost and desolate people they encounter in a place where war has savaged the lives and liberties of the poor and the dispossessed .
1,an engrossing confrontation iranian film about ravage two itinerant teachers and savage some lost take and desolate people around they encounter in a place where war has savaged the lives and liberties warfare of the poor and showdown the encounter dispossessed .
1,"this is an exercise in chilling style , and twohy films the sub , inside and out , with an eye on preserving a sense of mystery ."
1,"is an exercise , and the sub , inside and out , with a mystery ."
1,"both an admirable reconstruction of terrible events , and a fitting memorial to the dead of that day , and of the thousands thereafter ."
1,"an reconstruction of events , fitting the that day , and the thereafter ."
1,a four star performance from kevin kline who unfortunately works with a two star script .
1,a who star performance a unfortunately kline four kevin works from with two star script .
1,"`` spider-man is better than any summer blockbuster we had to endure last summer , and hopefully , sets the tone for a summer of good stuff ."
