class,text
1,"a women from holland returns to indonesia , the country of her roots . "
1,"a women across holland returns to borneo , the country of her roots ."
1,"a women of holland returns to indonesia , the honor of her roots ."
1,his loyal assistant is killed and he is framed with the evidence at the chinese border by the chinese military and u . s . drug enforcement agency . 
1,his loyal is is kill and he is killed with the evidence at the chinese border by the chinese military and u . s . drug enforcement agency .
1,his loyal eyebrow is killed and he is framed with the evidence at the chinese border by the chinese military and u . s . drug enforcement agency .
0,"its cast full of caffeinated comedy performances more than make up for its logical loopholes , which fly by so fast there's no time to think about them anyway . "
0,"its alone full of caffeinated pity performances more than make up for its own loopholes , which fly by so and there ' s no care to consider about them anyway ."
0,"its cast full of caffeinated comedy performances more than make up for its content loopholes , which fly by so them there ' s no time to wonder about them anyway ."
1,between new york and california is the wasteland known as the plague zone . 
1,. new us and most is the wasteage known as the plague zone .
1,. new . and california is the wasteer known as the plague plague .
1,"rachael is called to travel home by ex-boyfriend rafe , to a small bleak island in the north sea that she ran away from some 5 years ago to find her wayward mother . "
1,".chael is called to travel home by ex - boyfriend rafe , to a small bleak island in the north sea that she ran away from about 5 years ago to find her stepward mother ."
1,"grandfatherchael is called to travel home by ex - boyfriend rafe , to a small bleak island in the north sea that she ran away from / 5 years ago to find her wayward mother ."
1,this discovery thrusts tong into world of international intrigue and espionage and pairs him with an inexperienced partner ( hewitt ) . 
1,this discovery push tong into world of international intrigue and espionage and pairs him with an inexperienced partner ( field ) .
1,this age pushes tong into world of international intrigue and espionage and pairs him with an inexperienced partner ( hewitt ) .
1,"after listening to looser friends talk about what silvester stallone would do in his situation , the postal worker decides to buy a ticket to china and follow his love to her home . "
1,". listening to anyr friends talk about what silves in stallone would do in his situation , the postal man decides to get a ticket to china and follow his love to her home ."
1,"repeat as with looser friends talk about what silvesiche dalione would do in his situation , the postal worker decides to leave a ticket to china and follow his love to her home ."
0,"if h . g . wells had a time machine and could take a look at his kin's reworked version , what would he say ? 'it looks good , sonny , but you missed the point . '"
0,"was h . and . wells had a time machine and and take a look at his kin ' s original version , what would he say ? ' it looks good , sonny , but you missed the point . '"
0,". h . that . wells had a and machine and could take a look at his kin ' s s version , what would he say ? ' it looks good , ' , but you missed the point . '"
1,a rare mutation has occurred within the vampire community . 
1,. rare mutation has occurred in the vampire community .
1,help rare mutation has occurred amongst the vampire community .
0,"the film just might turn on many people to opera , in general , an art form at once visceral and spiritual , wonderfully vulgar and sublimely lofty -- and as emotionally grand as life . "
0,"the film just might turn on many people to opera , in general , an art form at thereof viscall and spiritual , wonderful and ragged and labyrinthly lofty - - and as emotionally grand as life ."
0,"the film just might turn other many people to opera , in general , an art form at self vis conductorl and spiritual , wonderful andmorphic and sublimely lofty - - and as emotionally grand as life ."
1,"haruna passes her days looking at the sea , her beautiful face is bandaged . "
1,". , passed her days looking in the sea , her beautiful face is bandaged ."
1,". daphne passed her days walking at the sea , her beautiful face is bandaged ."
0,a stunning and overwhelmingly cogent case for kissinger as a calculating war criminal . 
0,. stunning and overwhelmingly coー case for kissinger as a rational bridge criminal .
0,- stunning and overwhelmingly coct case for kissinger as a realises ' criminal .
1,"their rescue mission leads them to a disused lab , but what should have been a simple raid turns into a series of twisted and mind bending incidents where the free and the caged switch places , in this tormented psychological horror . "
1,"tv rescue mission leads them to a disused lab , but what should have been a simple raid turns into a series of twisted and fleshing episodes where the free and the powerd switch places , in this tormented psychological horror ."
1,"independence rescue mission leads them to a disused lab , but what should have been a simple raid turns into a series of twisted and mind bending events where the free and the cage like switch places , in this tormented psychological horror ."
0,it's the movie equivalent of a sweaty old guy in a rain coat shopping for cheap porn . 
0,it ' s the [ equivalent of . sweaty old guy in a rain coat shopping for check . .
0,it ' s the s equivalent of the sweaty old guy in a rain coat shopping for cheap in .
1,"the tale unfolds as a group of hustlers encounter "" the dean "" and pull off a successful sting that results in their pursuit by a vengeful gangster . "
1,"the tale tofolds as a group of outlawsstlers encounter "" the dean "" and pull off a successful sting that results in their pursuit by a vo gauntful . ."
1,"the tale unfoldedfolds as a group of wherestlers encounter "" the dean "" and pull off a successful sting that results in their pursuit by a ve hungful . ."
0,"welles groupie/scholar peter bogdanovich took a long time to do it , but he's finally provided his own broadside at publishing giant william randolph hearst . "
0,"logan groupie / scholar peter bogdanovich took a long time to do it , but he ' s finally provided his own broadside at publishing giant .ian hearst ."
0,"nelson groupie / scholar peter bogdanovich took a long time to do it , but he ' s finally provided his own broadside for publishing giant least ' hearst ."
0,"it could change america , not only because it is full of necessary discussion points , but because it is so accessible that it makes complex politics understandable to viewers looking for nothing but energetic entertainment . "
0,"it could change america , not only because it is full of relevant discussion so , but because it is so accessible that it makes complexs understandable to viewers looking for nothing but futile entertainment ."
0,"it could change america , not only because it is full of needed discussion points , but because it is so accessible that it makes complex politics understandable to viewers looking for nothing but modest entertainment ."
1,"jack black will play dewey finn , a depressed musician that was recently fired from his band . "
1,"jack white will play dewey win , a depressed band that was recently fired from his . ."
1,"jack black will play dewey . , a depressed . that was recently fired from his . ."
0,it's a very tasteful rock and roll movie . you could put it on a coffee table anywhere . 
0,edinburgh ' s a very tastesil rock and roll film . you could put it on a coffee . anywhere .
0,city ' s a latest tasteable rock and roll movie so you could put it on a coffee table anywhere .
1,"before the investigation ends , we've met boyfriends , a drug dealer , alicia's mom , hadley's dad , nurses , doctors , and an orderly . "
1,". the investigation ends , we ' ve met boyfriends , a drug dealer , alicia ' s mom , hadley ' s dad , parents , doctors , and an ... ."
1,". the investigation ends , we ' ve met boyfriends , a drug dealer , alicia ' s mom , hadley ' s dad , parents , doctors , and an . ."
1,"deacon , matt and fred will do anything for even a glimpse of sex and spend their mornings pirating porno movies from fred's after school job at the video store . "
1,"deacon , matt and fred will do anything for even a glimpse of sex and spend and mornings togetherrating porno movies from fred s s after school job at the video store ."
1,"deacon , matt and fred will do anything for even a glimpse of sex and spend their mornings andrating porno movies from fred ' s after school job at the sock store ."
1,this particular weekend strays from the usual when adam meets a girl at a party ( a simple incident which drives his best friend to the brink of a jealous rage ) . 
1,this the weekend fallss from the usual when where meets a girl at a party ( a accidental example which drives his best friend to the brink of a jealous rage ) .
1,this fortified weekend creeks from the usual when babe meets a girl at a party ( a simple event which drives his best friend to the brink of a jealous rage ) .
0,"stephen rea , aidan quinn , and alan bates play desmond's legal eagles , and when joined by brosnan , the sight of this grandiloquent quartet lolling in pretty irish settings is a pleasant enough thing , 'tis . "
0,"around rea , , quinn , and opportunity bates play desmond ' s legal eagles , and when joined by brosnan , the sight of this grandiloquent quartet lolling in amos textbook settings is a pleasant enough thing , ' tis ."
0,"siegel rea , aidan quinn , and oscar bates play desmond ' s legal hearts , and when joined by davidnan , the sight of this grandiloquent quartet oscarlling inly rural settings is a pleasant enough thing , ' tis ."
0,those who aren't put off by the film's austerity will find it more than capable of rewarding them . 
0,temperatures who themselves ' t driven off by the film ' splayterieu will find it moreever capable of rewarding them .
0,##ev who are ) t pushed off by the film ' s altterp will find it moreever capable of rewarding them .
1,"torn between his father's dream of making a hospital ( which he can realize by marrying sonia ) and his own personal emotions for dr . neha , akash has to choose either . "
1,"cu between his father ' s dream of making a hospital ( which he can realize by marrying sonia , and his own personal emotions / dr . neha , akash has to choose either ."
1,". between his father ' s dream of making a hospital ( which he can realize by marrying sonia , and his own personal emotions for dr . neha , akash has to choose either ."
1," "" dylan's run "" chronicles the experiences of dylan glenn , the great-grandson of emancipated slaves , as he seeks to become the first black republican from the deep south elected to congress since reconstruction . "
1,""" holder ' s run "" : the experiences of dylan glenn , the great - descendant of englishageciphd slaves , as he seeks to become the first black republican from the deep south elected to congress since decades ."
1,""" "" ' s run "" was the experiences of dylan glenn , the great - grandson of emage anddined slaves , as he seeks to become the first black republican from the deep south elected to congress since . ."
1,"annie , an alluring lady , catches the eye of old widower leoncio . "
1,"annie appears the . the lady ,es the eye of old widower leoncio ."
1,"annie . an . . lady , until the eye of old widow . leoncio ."
0,"in the pianist , polanski is saying what he has long wanted to say , confronting the roots of his own preoccupations and obsessions , and he allows nothing to get in the way . "
0,"in the pianist , polanski is saying what he has long wanted to say , confronting the roots of his own prerecupets and obsessions , and he allows nothing to get in the way ."
0,"in the pianist , polanski , saying what he has long wanted to say , confronting the roots of his own prececupations and obsessions , and he allows nothing to be in the way ."
1,moving cross country isn't even a problem for her . 
1,? c country isn ' t even a problem for her .
1,. cross country isn ' t even a problem for her .
0,perhaps no picture ever made has more literally showed that the road to hell is paved with good intentions . 
0,no no picture ever made has moretly shown that the road to hell is paved with best intentions .
0,. no picture ever made has more yet shown that the road to hell is paved with good intentions .
1,"can henrik win the competition and elena's heart , and what will happen with the magic shoes ? "
1,"um contestants win the promise and elena ' s heart , and what will do with the magic shoes ?"
1,"and eric win the challenge and elena ' s heart , and what will happen with the magic shoes ?"
0,"if this is the danish idea of a good time , prospective tourists might want to consider a different destination -- some jolly country embroiled in a bloody civil war , perhaps . "
0,"/ this is the danish idea of a good time , some you might want to consider a different destination - - some noble country empohed in a bloody civil war , perhaps ."
0,"ecological this is the danish routine of a good time , and passengers might want to consider a different destination - - some french country emhell dispatch in a bloody civil war , maybe ."
1,when one of them tells the other a rumor that he might be a homicidal maniac they are all scared of him . 
1,""" one of them tells the other a rumor that he might be more ho cashidal maniac they are all scared of him ."
1,well one of them tells the other a rumor that he might be a ho monsteridal maniac they are all scared of him .
1,"when they get there , strange happenings invade the school . "
1,". they get there , strange happenings invade the school ."
1,". they get there , strange happenings invade the school ."
0,the movie's progression into rambling incoherence gives new meaning to the phrase 'fatal script error . '
0,editor movie ' s progression into hiatusbling incoherence gives new meaning to the phrase ' . script error . '
0,"gold movie ' s progression into scrollbling incoherence gives new meaning to the phrase "" ' script error . '"
1,ruby acts out these scenes in real life with the men and shares her spoils with her sisters . 
1,. acts out these scenes in real life with the men and roofed her spoils with her sisters .
1,. acts out these scenes in real life with the men and shares her spoils with her sisters .
1,"the corrupt wizard saruman ( christopher lee ) , under the power of the dark lord sauron , and his slimy assistant , gr&#237 ; ma wormtongue ( brad dourif ) , have created a grand uruk-hai army bent on the destruction of man and middle-earth . "
1,"lo corrupt wizard saruman ( christopher lee . , under the power of the dark lord sauron , and his slimy assistant , gr & 237 ; ma wormtongue ( brad dourif . , have created a grand nanuk - hai army bent on the destruction of man and middle - earth ."
1,"war corrupt wizard sarun ( christopher lee ) , under the power of the dark lord sauron , and his slimy subordinate , gr & 237 ; ma wormtongue ( brad dourif . , have created a grand uruk - hai army bent on the destruction of man and middle - . ."
1,a chicago north side brothel is the setting for double-dealing and blackmail when a new madam arrives . 
1,a philadelphia north attached brothel is the setting for double - dealing and blackmail when a new . . .
1,a london north side brothel is the setting for double - dealing and blackmail when a new . . .
1,this is a documentary about a woman from ghana who is reunited with her father after many years . 
1,this is a soft about a woman in ? who is to with her band after many years .
1,this is a movie about a girl in . who is and with her mother after many years .
0,i haven't seen such self-amused trash since freddy got fingered . 
0,# haven ' t seen such self - alley trash since . was . .
0,. haven ' t seen such self - amused trash since . . . .
0,"all in all , the animation is what cracked my urge to despise this squeaky cartoon . "
0,". in all , the animation is whating my urge to desatee - squeaky cartoon ."
0,". in all , the animation is what defeated my urge to desee this sy cartoon ."
1,"and to make matters worse , he's been replaced by a man with a moustache ! "
1,"insane to make matters worse , he ' s been replaced by a man with a moustache !"
1,"83 to make matters worse , he ' s been replaced by a man with a moustache !"
1,"after she rejects him for a fellow social climber , summer g spends ten years building a hip hop empire , then moves to the hamptons where he finds the object of his affections . "
1,". she accepts him . a . social .er , summer g . ten years building a hip hop empire , then moves to the hamptons where he finds the object of his affections ."
1,"music she rejected him . a fellow social ballooner , summer g is ten years building a hip hop empire , then moves to the hamptons where he finds the object of his affections ."
1,"the book records the entire history of the universe , revealing to its readers anything they wish to know . "
1,". book studies the entire history of the atmosphere , revealing to its readers anything they seek to know ."
1,"picture book is the entire history of the universe , revealing to its readers anything they desire to know ."
1,club le monde follows an evening out at a seedy nightspot . 
1,. le monde follows an evening out at a seedy nightspot .
1,. para monde follows an evening out at a seedy nightspot .
0,"the work of an exhausted , desiccated talent who can't get out of his own way . "
0,"these work of an exhausted , desiccated talent who can ' t get out of his own way ."
0,". work of an exhausted , desiccated talent who can . t get out of his own way ."
1,"some trouble of a serrious nature is the hysterical tale of the last day of world war 2 , one unfortunate chance vought f4u corsair fighter plane , and the hillbillies' who are determined to fly it . "
1,"some trouble of a sercreus nature is the comical tale of the last day of world war 2 , one occasion chance vought transport4u cogir fighter plane , and the hillbill farmer ' who are determined to fly it ."
1,"some trouble of a ser yetus nature was the tale tale of the last day of world war 2 , one variable chance kought f4u corsair fighter plane , and the hillbills ' who are determined to fly it ."
1,"like carlos and mickey , sean and eddie are best friends . "
1,". gracie and mickey , miners and eddie are best friends ."
1,". sunday , mickey , um and eddie are best friends ."
1,chapman is on trial for a murder of latin american villagers while he was in the marines . 
1,chapman is on trial for a murder of latin american villagers when he was in the marines .
1,chapman is on trial for a murder of latin european villagers while he was in the marines .
0,"with each of her three protagonists , miller eloquently captures the moment when a woman's life , out of a deep-seated , emotional need , is about to turn onto a different path . "
0,"thunder each of her three protagonists , miller andowsquently captures the moment when a woman ' s life , out of a deep - seated , emotional ina , is about to turn onto a different path ."
0,"flats each of her three protagonists , miller enoquentes captures the moment when a woman ' s life , out of a deep - seated , emotional need , is about to turn onto a new path ."
1,"in the vein of raiders of the lost ark , this action packed thriller takes us on a roller coaster ride from the bone chilling cold of moscow to the mystical beauty of india . "
1,"sw the vein of raiders of the lost ark , this action packed thriller takes us on a roller coaster journey from the bone chilling cold of moscow to the latest beauty of india ."
1,"either the vein of raiders of the lost ark , this action packed thriller takes us on a roller coaster ride from the bone chilling cold of moscow to the sacred beauty of india ."
1,"they get away in their mini coopers , which are small enough to drive on sidewalks so they can make a clean get away before the traffic jam clears . "
1,"leaned get away in their mini coopers , which are small enough to drive on sidewalks so they can make a clean get away before the traffic jam does ."
1,"comedian get away in their mini coopers , which are small enough to drive on sidewalks so they can make a clean get away before the traffic jam does ."
1,edi is severely punished for that but he accepts his fate taking care of the girl's child . 
1,ed . is punishment punished for that but he accepts his securing taking care of the girl ' s child .
1,ed well and not punished for that but he accepts his time taking care of the girl ' s child .
0,a film worthy of comparison to truffaut's best cinematic poems . 
0,a film worthy of comparison to tr cape xut ' s best cinematic poems .
0,a film worthy of comparison to tr .quinut ' s ' cinematic poems .
0,a collage of clichs and a dim echo of allusions to other films . 
0,. collage of clichs and a cap shoulder of allusions to other . .
0,. collage of clichs and azine echo of nousions to other films .
1,he still lives in his new york city orphanage well after the usual age of release . 
1,he still lives in his new york city orphanage alone after the usual age of release .
1,"he still . in his new york city orphanage , after the usual age of release ."
1,the boarders between life and stage merge and makes him to the mockery of his follow human beings . 
1,the streeters between life and stage merge and makes him to the mockery of his . on beings .
1,the micers between life between stage merge and makes him to the mockery of his approach . beings .
1,the movie revolves around munnabhai ( sanjay dutt ) a dreaded but good-hearted underworld don of mumbai . 
1,the movie sets around mu nubhai (num du tune ) a akiraed but good -ili underworld don of mumbai .
1,the . revolves around mu usbhai ( sanjay du tak ) a heroed but good - hearted underworld don of mumbai .
0,works both as an engaging drama and an incisive look at the difficulties facing native americans . 
0,works both as an outfielder drama and an willisive look at the difficulties . . americans .
0,works both as an engaging drama and an herisive look at the difficulties . . americans .
0,"like brosnan's performance , evelyn comes from the heart . "
0,"? brosnan ' s performance , what comes from the heart ."
0,". bros clayton ' s . , what comes from the heart ."
1,"she's answering questions about how she became the speed queen , one of the sonic killers how mainlining speed with her husband , lamont , and her lover , natalie , grew into dealing , how dealing turned into robbery , and robbery into mass murder . "
1,"she ' s these questions about how she became the speed queen , one of the sonic and how mainlining speed with her husband , lamont , and her lover , natalie , grew into dealing , how dealing turned into robbery , and robbery into mass murder ."
