class,text
5,"Stopped by here for lunch today... I saw the Burger sign outside and thought I would try it out. WOW!! This place is amazing. The owner/chef was taking the orders and was super helpful and friendly. I had a Paradise CHZ which came with 2 patties, smoked mozzarella lettuce, tomato, caramelized onion as well as cucumber. I also ordered  Sweet Potato Tater Tots I was blown away! BEST BURGERS IN PHOENIX!  Our bill came to $18 for 2 cheese burgers, 2 sides and a soda.  It was so amazing I went back for dinner. I bragged to much when I got home that my boyfriend just had to try it. I had the special which was a Roasted Duck Burger (2 beef patties, topped with roasted duck, caramelized onions, bacon, fried egg over easy served with duck au jus) By far the best burger of my life. My boyfriend got the Beach House (2 beef patties. roasted green chili, smoked mozzarella, pico de gallo and jalapeno ranch) He also ordered the seasoned fries. I dont care for fires and I think I could eat 3 orders they were so good. His was so good he ordered another burger.  For Desert we shared a Maple Pecan Bacon Milkshake, also to die for. I really think I need one of these every night. From the atmosphere, the music, the staff to the food every thing about PV Burgers was a hit. This is a must go!"
5,"I have been living in Arizona for 4 years and have yet to find a decent Italian Beef Sandwich, until now.  I even gave the same statement to the owner.  I had ordered an Italian Beef for carry out, and while I was waiting, I let him know my frustrations.  He gave me his card and told me to call him after I ate the sandwich because he wanted to know what I thought.  Well, it was FANTASTIC!  Of course, I called him back to let him know.   The service, and the time and effort put into the food cannot be beat.  This is what you get for a mom and pops type place.   There are plenty of other sandwiches and foods there too.  I cant wait to go back and try some more!"
4,"Wow! what a great meal last night. Kinda nervous to go back after being there a cpl of years ago for lunch and not loving it. BUTTTTT 2 words: Boiled Wontons. Order these and u will prob crave them for days. Spicy broth with boiled wontons in a light peanut sauce. I also ordered my fave, Peking duck. Very impressed with the quality and will be going back more. They do bring the food out superman fast so you kinda feel rushed but other than that, i see why they are sooo packed."
5,"Been here twice now and wish I could say more. The food is delicious, the set up is really relaxing and service is great. A great place to take an out of town guest. Happy hour menu has these amazing tofu tacos that I highly recommend. My boyfriend had the Pork tacos which he said were also delish. Definitely check this place out!!"
4,"Ive been here twice now for the lunch buffet and the second time I even brought a friend who was a foodie and both times it was great. They have a great selection of dips on the buffet, a few salads and many warm entrees to choose from.  I recommend taking a little bit of everything and if you follow my rule, you wont be disappointed. Everything is absolutely delicious and youll have fun guessing the spices in the various dishes.  If youre in the mood for some tasty middle eastern food, I would really recommend it. Its a little short on ambiance, but with flavors like that, whos looking anywhere but their plate?"
5,"We happened upon this location when meeting a friend for dinner.  When I showed up there was a line of about 20 people ahead of me.  i asked them to put me in first available and they said 15-20min and then 45min for a booth. Ok, Ill wait. Our friends showed up and my girlfriend had asked if there was a spot at the bar we could sit in the mean time.  We were there for about 10min already.  Thats when she said to us. ""Your table inside is ready""  she walked us right there and we were sat.  WOW!  that was quick! We ordered drinks and food.  I got these jerk chicken wings for an appetizer and holy cow, they were delicious.  For my main dish I ordered a garlic noodle dish.  It definitely hit the spot.  My only beef would be that it was hard to talk with so many people inside.  I wont let that affect the rating though. Awesome place!"
5,"We were here on Wednesday, 12/21/11. We had been at a Rubios in CA recently and was extremely disappointed. Not this time! Jacob was our order taker and was VERY courteous and professional.  My husband got two fish tacos that were a good size and yummie. I went with the grilled veggie burrito and man, it was huge and tasty! This is what Rubios is about!"
4,"This place is very cool! I went here after work with a sorority sister for drinks on a Friday night. Ended up staying for like 3.5 hours. Fantastic atmosphere with outdoor and indoor seating. Lighting is dim and intimate indoors with rustic seating areas and large booth perfect for groups getting drinks together. The outdoor patio is sectioned off in a covered area with tables and smaller seats while an uncovered area hosted seating for peeps who rode their bikes in. The drinks are pretty yummy. If youre into fruity, girly cocktails there isnt much to choose from, but for a more mature, grown-u beverage, youre in luck. Hit the happy hour (which sadly ends at 5pm). It gets a tad loud and it difficult to tell the wait staff apart from the customers because theyre all in street clothes but theyre very attentive and sweet. We ordered the fondu plate and it was great. Pretzels, sausage, apples and the cheese... perfect for sobering up a bit from those yummy cocktails."
3,"Best time to work out at this gym is in the early morning.  Went in the afternoon a few times and its usually packed.   This place has everything I need to work out. (threadmill, free weights, machines, basketball court, swimming pool, and sauna).  Rarely do I see any of the machines out of order/ broken.  Although the mens sauna bench was broken for maybe 2-3 months before they finally fixed it."
5,"Stopped in for Margs and appetizers. Had 2 house Margaritas......AM I DRUNK? Holy MOLY what do they put in those things? Food was great, drinks were better, Ill be back!"
