class,text
1,What was the name of the peace agreement imposed on Germany after World War I ?
1,Quel was the names of the peaceable agreement dictate on Germania after Globe Warfare I ?
4,What is the tallest building in Japan ?
4,Quoi is the longest constructing in Japan ?
1,What hide-and-seek game is played around a tin can ?
1,Whar hide-and-seek ballgame is accomplished nearly a tin can ?
4,What city is found in the city of OZ ?
4,Quoi town is unearthed in the ville of OZ ?
1,What 's the favorite food of dragonflies ?
1,Quel 's the favourites dietary of dragonflies ?
1,Ray Charles is best known for playing what instrument ?
1,Ray Charl is bestest known for playback what devices ?
0,What does Tiffany mean ?
0,Quel does Tiffany meaning ?
1,What Don McLean song laments the day Buddy Holly died ?
1,Whereof Donated McLean song deplore the day Buddy Holley perished ?
0,What is the origin of the typing practice sentence `` Now is the time for all good men to come to the aid of their country '' ?
0,Whereof is the roots of the type practicing sentences `` Presently is the moment for all buena males to arrive to the aids of their nation '' ?
0,What is the origin of the word `` attic '' ?
0,Quel is the backgrounds of the word `` granary '' ?
1,What is the first book of the Old Testament ?
1,Whar is the fiirst ledger of the Archaic Testament ?
0,What is the definition of the term `` weapons system '' ?
0,Whereof is the define of the term `` weapon system '' ?
4,What general direction does the journey in Around the World in 80 Days proceed in ?
4,Quoi generals directions does the voyager in Approximately the World in 80 Jours proceeding in ?
5,"What are the shoe sizes of O 'Neal , Jordan , and Mutombo , the NBA players ?"
5,"Whereof are the laces waist of O 'Neil , Jordanian , and Mutombo , the NBA gamblers ?"
3,Who was the 15th century fire-and-brimstone monk who gained control of Florence but ended burnt at the stake ?
3,Whose was the 15th century fire-and-brimstone moines who obtaining monitors of Firenze but terminating charred at the staking ?
3,Name the two actress daughters of John Mills .
3,Behalf the two actress girls of Johannes Mill .
4,What country has the port of Haifa ?
4,Quel countries has the harbours of Haifa ?
4,Where did the real St. Nicholas live ?
4,Where did the authentic St. Nicola viva ?
4,Which country did Hitler rule ?
4,Whose country did Hitler regulations ?
5,How much folic acid should an expectant mother get daily ?
5,How much folic acids should an pregnant moms obtains everyday ?
1,What does a farrier put shoes on ?
1,Whereof does a farrier put pushups on ?
0,What is the song Stairway to Heaven by Led Zeppelin about ?
0,Quoi is the chanson Escalators to Heavens by Spearheaded Zeppelin about ?
3,Name the fast food chain with the golden arches .
3,Name the quickly meal chain with the dorado bows .
3,Who created Big Ben ?
3,Who created Sizeable Ibn ?
3,Which organization is the Security Council a part of ?
3,Whose agency is the Security Councils a portion of ?
3,Who used AuH2O as an election slogan ?
3,Whose utilise AuH2O as an election catchphrase ?
4,What is the largest museum in the world ?
4,Quel is the hugest museums in the globe ?
1,What 's the name of the Tampa newspaper ?
1,Whar 's the naming of the Tampa diary ?
4,Where can I get information and statistics on countries and nations ?
4,Hence can I got informations and statistics on nations and countries ?
5,How many flavors of ice cream does Howard Johnson 's have ?
5,How innumerable perfume of sundae creme does Howard Johnston 's have ?
3,What former African leader held his country 's boxing title for nine years ?
3,Quoi previous African leader holds his nations 's boxing title for neuf olds ?
1,What animal was the heat-seeking missile called the Sidewinder named for ?
1,Whereof animals was the heat-seeking rocket termed the Viper named for ?
3,Who killed Lee Harvey Oswald ?
3,Who killing Lee Harve Oswald ?
4,What is the Homelite Inc. home page ?
4,Quoi is the Homelite Inc. abode newsweek ?
5,What year did the Vietnam War end ?
5,What annual did the Vietnam Warfare terminating ?
1,What fastener did Whitcomb Judson patent in 1893 ?
1,Quel fastener did Whitcomb Judson patents in 1893 ?
3,Whose acceptance speech of more than 3 minutes prompted a time limit on Academy Award thank-yous ?
3,Who acceptance sermons of more than 3 mins spurred a times confines on Oscars Scholarship thank-yous ?
4,What 's the closest G2 Spectrum Yellow Dwarf to Earth ?
4,Quel 's the tightest G2 Spectrum Amber Midget to Tierra ?
1,What substance did Joseph Priestley name for its ability to erase pencil marks ?
1,Whereof substance did Joseph Priestly name for its abilities to deleted eyeliner marques ?
0,What 's the meaning of the zoological term ruminant ?
0,Quel 's the meanings of the zoo term ruminant ?
4,What are the Benelux countries ?
4,Whar are the Benelux country ?
1,What kind of patent did Ermal Fraze get in 1963 ?
1,Quel genus of patented did Ermal Fraze obtain in 1963 ?
2,"What does R.E.M. stand for , as in the rock group R.E.M. ?"
2,"Quel does R.f.meters. stands for , as in the rocks clustered R.E.meters. ?"
0,What is a wop ?
0,Whar is a macaroni ?
1,What does Visine get out ?
1,Whereof does Visine obtain out ?
3,Who wrote the Bible ?
3,Whom wrote the Bibles ?
1,What was the first ready-to-eat breakfast cereal ?
1,Quel was the outset ready-to-eat dinner cereal ?
3,Who are the two sons of Ozzie and Harriet Nelson ?
3,Whom are the deux son of Uzi and Harriet Nielsen ?
4,What U.S. state includes the San Juan Islands ?
4,Whereof U.S. state comprises the Santo Nguyen Islands ?
1,What are the main blood vessels ?
1,What are the leading chrissake sailboat ?
1,What shape-shifting menace did Rom come to Earth to fight ?
1,What shape-shifting menacing did Romani arrive to Terrestrial to tussle ?
0,How does a copier work ?
0,Mode does a photocopy work ?
5,What is Martin Luther King Jr. 's real birthday ?
5,Whar is Martina Luther King Jr. 's actual anniversary ?
3,What company was the original sponsor of TV 's Superman ?
3,Whar enterprise was the preliminary sponsored of TELEVISION 's Superman ?
0,Why does it say on children 's cough syrup not to drive while using this medication ?
0,Why does it tell on kid 's dickie sesame not to drives while employs this drugs ?
1,What five-time winner of the Kentucky Derby lost his first 25 races ?
1,Quel five-time winning of the Ky Derby forfeited his fiirst 25 careers ?
1,"What soft drink not only has its own video game , but was featured in its own Marvel comic book ?"
1,"Whar gentle drinkin not only has its own videotaping games , but was characteristics in its own Marvel humorist ledger ?"
4,What strait links the Mediterranean Sea and the Atlantic Ocean ?
4,Quoi straits tying the Mediterranean Hai and the Atlantic Maritime ?
4,Where is the Smithsonian Institute located ?
4,Hence is the Smithsonian Institute situated ?
5,"What 's the maximum length , in inches , of a first baseman 's glove ?"
5,"Whar 's the maxima lifespan , in inch , of a fiirst baseman 's gauntlet ?"
4,What nationality is Ileana Cotrubas ?
4,Quel sexual is Ileana Cotrubas ?
5,How many minutes were there on the original GE College Bowl clock ?
5,How countless mins were there on the preliminary GE Academic Bowls stopwatch ?
4,"What planet would you visit to see Bebrenia , Arcadia , and Amazonis ?"
4,"Quel globe ought you visiting to behold Bebrenia , Arcadia , and Amazonis ?"
4,In what county is Eckley Colorado ?
4,Among what prefecture is Eckley Colorado ?
0,How do I contact Answers.com direct ?
0,How do I liaise Answering.coms direct ?
5,How often are quadruplets born ?
5,How typically are quadruplets birthed ?
3,Name the first Russian astronaut to do a spacewalk .
3,Naming the firstly Russia cosmonaut to do a spacewalk .
3,What actor married John F. Kennedy 's sister ?
3,Quel actor matrimony John e. Kennedy 's sisterly ?
0,"What are Kythnos , Siphnos , Seriphos and Mykonos ?"
0,"Quoi are Kythnos , Siphnos , Seriphos and Mykonos ?"
0,Why do pharmacists work on raised floors ?
0,Why do pharmaceuticals cooperated on raised flooring ?
1,What were first used by John L. Sullivan and James J. Corbett in 1892 ?
1,Quel were fiirst utilise by Giovanni L. Sullivan and Jacobo J. Corbett in 1892 ?
3,"Who was the accused in The Trial of the Century , which opened Janurary 1 , 1935 ?"
3,"Whom was the defendants in The Trials of the Century , which inaugurated Janurary 1 , 1935 ?"
4,What river runs through Liverpool ?
4,Quel revere runs through Liverpool ?
3,Who gave us the `` Rolling Writer '' ?
3,Whom handed us the `` Rolling Scriptwriter '' ?
3,What actor said in A Day at the Races : `` Either he 's dead or my watch has stopped '' ?
3,Quoi actress say in una Day at the Race : `` Nor he 's dies or my watch has halt '' ?
4,What European city do Nicois live in ?
4,Quel European town do Nicois vivo in ?
1,What award is the `` Oscar '' of advertising ?
1,Whar awards is the `` Oscars '' of ad ?
4,What African country is governed from Ouagadougou ?
4,Quoi African nation is headed from Ouagadougou ?
0,What is the Kashmir issue ?
0,Whereof is the Kashmir issuing ?
1,What did Shostakovich write for Rostropovich ?
1,Whereof did Prokofiev writing for Rostropovich ?
0,Why do pressure cookers save time in the kitchen ?
0,Why do pressurized cookers rescuing period in the cuisine ?
1,Name Li 'l Abner 's favorite Indian drink .
1,Names Li 'l Abner 's favored Indies boozed .
0,What is the difference between a board of directors and an advisory board ?
0,Whereof is the discrepancy between a board of administrators and an adviser board ?
0,What is humidity ?
0,What is dampness ?
3,What famed clown appeared on an early Howdy Doody Show and insisted that Clarabell be made up as a real clown ?
3,Quoi celebrated joker emerged on an quickly Cheerio Doody Showings and stressed that Clarabell be introduced up as a true clown ?
3,Who is the best known villain of the 165 Gunpowder Plot ?
3,Whose is the optimum familiar rascal of the 165 Gunpowder Intrigue ?
4,Where can I take a test that will tell me what I should be when I grow up ?
4,Wherever can I taking a proof that will telling me what I should be when I heightened up ?
3,Who coined the term NN cyberspace `` in his novel NN Neuromancer '' ?
3,Whom invented the term NN cyber `` in his new NN Neuromancer '' ?
0,What is the origin of the word Ozymandias ?
0,Whereof is the root of the word Ozymandias ?
3,What king was forced to agree to the Magna Carta ?
3,Quel king was compelled to concur to the Carta Magna ?
3,What heavyweight boxer was known as The Wild Bull of the Pampas ?
3,Whar heavyweight wrestler was familiar as The Sauvage Ox of the Pampas ?
0,What is hypertext ?
