class,text
5,What was Einstein 's IQ ?
5,What was brain 's IQ ?
5,mastermind What was Einstein 's IQ ?
4,Where did Luther display his `` Ninety-Five Theses '' ?
4,Theses did his display Luther `` Ninety-Five Where '' ?
4,Where did Luther exhibit his `` xcv thesis '' ?
0,"What was Nine Tailors , the television show from 1974 , about ?"
0,"What was ix orient , the video record from 1974 , about ?"
0,"show was the Tailors , Nine about What from 1974 , television ?"
3,Who is the owner of CNN ?
3,Who WHO is the personify owner of CNN ?
3,is the CNN ?
3,Who was nicknamed The Little Corporal ?
3,Who was Little ?
3,corporal Who was nicknamed The live Little Corporal ?
3,Who invented the horoscope ?
3,Who invented ?
3,Who the invented horoscope ?
1,What 's the only work by Michelangelo that bears his signature ?
1,What ' work by Michelangelo that signature ?
1,work 's the that by What Michelangelo only bears his signature ?
0,What is the origin of the rock band Led Zeppelin 's name ?
0,band is the Led of the rock What origin s 'Zeppelin name ?
0,What is the origin of pass the rock band leave Led Zeppelin 'set s name ?
5,How many lawyers are there in the state of New Jersey ?
5,lawyers there the state of Jersey ?
5,How novel many attorney lawyers are there indium in the state of New Jersey ?
0,What is a tonne ?
0,What is tonne a ?
0,What amp is a tonne ?
3,What was the name of the US helicopter pilot shot down over North Korea ?
3,What was the constitute of the U whirlybird navigate take down over north Han-Gook ?
3,What was the name of helicopter shot ?
1,What are some tips for building a fire in a fireplace ?
1,What are some tilt for build a fervency in a hearth ?
1,some tips building fire in a ?
5,How many people in Tucson ?
5,people in Tucson ?
5,How many citizenry in Tucson ?
4,Name the highest mountain .
4,Name the high-pitched batch .
4,Name mountain highest the .
0,What 's the difference between carelessness and carefreeness ?
0,What 's the remainder between neglect and lightsomeness ?
0,What 'insouciance s randomness the difference between carelessness and carefreeness ?
2,What does IBM stand for ?
2,act What does IBM stand for ?
2,What does IBM suffer for ?
3,What British commander surrendered to George Washington at Yorktown in 1781 ?
3,What Brits commandant cede to George Capital at Yorktown in 1781 ?
3,What British commander surrendered surrender to George Washington at Brits Yorktown Capital in 1781 ?
3,What team did Babe Ruth play his first major league game for ?
3,What team Babe league for major his first play did game Ruth ?
3,What team did infant pity frolic his showtime major conference stake for ?
5,How loud is thunder ?
5,How flashy is roar ?
5,personify How loud is thunder ?
3,Who led the opposition when Konrad Adenauer was Chancellor in Germany ?
3,WHO top the oppositeness when Konrad Adenauer was premier in Deutschland ?
3,the opposition when Konrad Adenauer Chancellor ?
3,"Name the poet of the poem which begins : I do not know much about gods ; but I think that the river Is a strong brown god-sullen , and untamed ?"
3,"the poet the which : I not know much ; I that a brown god-sullen , and ?"
3,"I the poet of the and which begins : Name much but a do about poem ; not I know that the gods untamed think strong brown god-sullen , river Is ?"
0,What is God ?
0,God is What ?
0,is God ?
1,What was the favorite sport of Tom Wolfe 's The Pump House Gang ?
1,What was the s The of Tom Gang 'favorite sport Pump House Wolfe ?
1,the sport Tom Wolfe ' The Pump Gang ?
3,Who co-starred with Julie Andrews in Mary Poppins ?
3,Who co-starred Julie in ?
3,Andrew Who co-starred with Julie WHO Andrews in Mary Poppins ?
1,What is one of the languages of the Sioux ?
1,of the of the Sioux ?
1,be What is one of the languages of nonpareil the Sioux ?
0,How does a bill become law ?
0,a bill law ?
0,does How a bill law become ?
4,"What country boasts Cawdor Castle , Glamis Castle , and Blair Castle ?"
4,"castling What country boasts Cawdor Castle , rook Glamis brag Castle , and Blair Castle ?"
4,"What country Castle , Glamis , Castle ?"
5,How long does it take to hike the entire Appalachian Trail ?
5,How it take to hike Appalachian ?
5,How long Trail it take Appalachian the hike entire to does ?
1,What are super balls made of ?
1,What are first-rate globe clear of ?
1,What made super are balls of ?
3,What Argentine boxer was shot dead outside a Nevada brothel in May ?
3,What Argentine boxer shot dead outside ?
3,What Argentine boxer was crack stagnant out-of-door a NV bawdyhouse in may ?
5,How many years ago did Led Zeppelin release its last album ?
5,How did years album many Led release Zeppelin its last ago ?
5,How many years leave ago endure did Led Zeppelin release its last exit album ?
0,What is the history of `` the toast '' ?
0,What is the history of drink `` pledge the toast '' ?
0,What is the account of `` the wassail '' ?
1,The Jewish alphabet is known as what ?
1,is Jewish known The alphabet as what ?
1,alphabet known as what ?
1,"Which mammal lives , breeds , eats , and sleeps underground ?"
1,"Which mammalian lifespan , cover , eats , and sleeps clandestine ?"
1,"Which lives , , , and underground ?"
1,What flower did Vincent Van Gogh paint ?
1,What did Van paint ?
1,What act flower did Vincent Van prime Gogh paint ?
3,"Who died with more than 1 , 000 U.S. patents to his credit ?"
3,"more 000 with Who than 1 , died U.patents. S to his credit ?"
3,"Who died with patent more accredit than mention 1 , 000 U.S. patents to his credit ?"
4,What country contains the highest point in South America ?
4,What country channelise contains the Dixie highest point in South America ?
4,What area comprise the highest maneuver in South USA ?
1,What is another word for diet ?
1,another word diet ?
1,another is What diet for word ?
0,How do you identify prime numbers ?
0,How do you ?
0,prime do you identify numbers How ?
4,"What is the name of the largest city in Chile , South America ?"
4,"What is name the South the largest America in Chile , of city ?"
4,"What is the diagnose of the large metropolis in chili , Dixieland USA ?"
4,Where have the most dinosaur remains been found ?
4,the most dinosaur been ?
4,Where have remain the most dinosaur stay remains been found ?
0,What is the difference between a college and a university ?
0,What is the deviation between a college and a university ?
0,difference between college a university ?
3,"What basketball player is credited with 23 , 924 rebounds ?"
3,"What hoops basketball player credit is credited with 23 , 924 rebounds ?"
3,"What basketball 23 , 924 rebounds ?"
4,Where does Barney Rubble go to work after he drops Fred off in the `` Flintstones '' cartoon series ?
4,does Rubble go drops Fred off `` '' cartoon series ?
4,drops Fred in the go to work he after Where does off Barney Rubble `` Flintstones '' cartoon series ?
5,How big is Australia ?
5,How Australia ?
5,How great is Australia ?
5,How many films are made by the major studios in a year ?
5,How many adenine films work are made by the major personify studios in a year ?
5,How year made a films by the are studios in major many ?
5,"What is the recommended weight of a 15 year-old male that is 5 , 6 ?"
5,"is the of 15 male that is , ?"
5,"What is the urge weightiness of a xv year-old manlike that is v , sise ?"
1,What does the Ouarterly Review of Doublespeak call an `` inoperative statement '' ?
1,assertion What does the Ouarterly Review of Doublespeak call an call `` inoperative birdsong statement '' ?
1,Ouarterly does statement What Doublespeak of Review call an `` inoperative the '' ?
0,What was the importance of Magellan ?
0,was of the importance What Magellan ?
0,What was the substantiate importance embody of Magellan ?
1,What does El Nino mean in spanish ?
1,What EL does El el Nino mean in spanish ?
1,What does el Nino bastardly in Spanish ?
1,What shrubs can be planted that will be safe from deer ?
1,What bush can be deep-rooted that will be safety from cervid ?
1,What shrubs can planted will be ?
5,How many muscles does the average adult use when going for a walk ?
5,many muscles the average adult when a ?
5,How heftiness many muscles does extend the brawn average adult use when going for a walk ?
5,What day of the week was July 13 ?
5,What daylight of the workweek was July XIII ?
5,day of was July ?
4,What U.S. state has an element named for it ?
4,named element.S. state has it U What for an ?
4,What U.factor S. factor state has an element named for IT it ?
1,What film was based on the play Everybody Comes to Rick 's ?
1,What s play to on the was Everybody film based Rick 'Comes ?
1,What film was mho based on the play Everybody Comes S to mho Rick 's ?
3,Who portrayed Carl Bernstein in All the President 's Men ?
3,inch Who portrayed Carl Bernstein in All altogether the President 's completely Men ?
3,Carl Bernstein in the President ' ?
0,What is an urban legend ?
0,What AN is an urban legend ?
0,What an urban ?
0,What are the Baltic States ?
0,submit What are the Baltic States ?
0,What are the Baltic DoS ?
1,What Caribbean cult did Marcus Garvey originate ?
1,What act Caribbean cult did Marcus Garvey originate ?
1,What Caribbean rage did Marcus Garvey grow ?
4,"What city boasts Penn 's Landing , on the banks of the Delaware river ?"
4,"city Penn 's , on of the river ?"
4,"What city along boasts Penn 'Pennsylvania s Landing , along on the banks of the Delaware river ?"
4,Where is Dartmouth College ?
4,is College ?
4,Where is Dartmouth college ?
5,How many Fig Newtons are there to the pound ?
5,How many there the pound ?
5,How FIG many figure Fig Newtons are there to the pound ?
1,What war saw a naval battle between the luxury liners Cap Trafalgar and the Carmania ?
1,What saw war the a naval the battle luxury liners Cap Trafalgar and between Carmania ?
1,What battle luxury Cap Trafalgar and the Carmania ?
4,What Tokyo street glitters with famed department stores and nightclubs ?
4,What glitters with department and ?
4,What Tokyo club street nightspot glitters with Edo famed department stores and nightclubs ?
1,What are the Cleveland Indians also called ?
1,What likewise are the ar Cleveland Indians also called ?
1,the Indians also called ?
0,What is the difference between New York-style and Chicago-style pizza ?
0,What difference the and pizza New is York-style Chicago-style between ?
0,What is the divergence between fresh York-style and Chicago-style pizza ?
3,Which company that manufactures video-game hardware sells the `` super system '' ?
3,manufactures company that the hardware video-game sells Which `` super system '' ?
3,Which company that invent video-game ironware trade the `` exceedingly organisation '' ?
0,"What are Cobol , Fortran , and Pascal ?"
0,"Cobol Pascal What , Fortran , and are ?"
0,"What are COBOL , FORTRAN , and pascal ?"
5,How many dogs pull a sled in the Iditarod ?
5,How many sled pull Iditarod a in the dogs ?
