class,text
0,How come a doughnut has a hole in it ?
0,How a doughnut a in ?
0,come doughnut a hole it ?
1,What color are school buses ?
1,color are buses ?
1,color school buses ?
1,What is a fear of going to bed ?
1,What is a of ?
1,What is going to ?
0,What is the `` coppertop '' battery ?
0,What the '' battery ?
0,is the `` '' ?
0,What causes tuberculosis ?
0,What causes ?
0,What tuberculosis ?
3,Who invented the electric guitar ?
3,invented the guitar ?
3,the electric guitar ?
1,What kind of poisoning is known as plumbism ?
1,kind of known as ?
1,of poisoning as plumbism ?
2,What does RCA stand for ?
2,What RCA stand ?
2,does RCA for ?
3,What singer 's theme song was When the Moon Comes over the Mountain ?
3,' song was When Moon over the Mountain ?
3,What singer ' theme was When the Mountain ?
0,What is the origin of gametophytic tissue ?
0,What origin gametophytic tissue ?
0,is the origin gametophytic ?
1,Name Li 'l Abner 's favorite Indian drink .
1,' Abner 's favorite drink .
1,Name 'l ' Indian drink .
1,What British TV series featured Emma Peel ?
1,What British series Emma ?
1,What British series featured ?
0,What made the Finger Lakes in western New York state ?
0,What made Finger western New ?
0,the Lakes in western York ?
1,What did brontosauruses eat ?
1,brontosauruses eat ?
1,did eat ?
0,"Why does a wheel , e.g. a car tire , appear to spin in the opposite direction as it slows down ?"
0,"Why does wheel ,.. , appear spin opposite direction as it slows ?"
0,"does a wheel ,.. car tire , appear to spin direction down ?"
1,What was the name of the flight that Fawaz Younis hijacked ?
1,What name flight that Fawaz Younis ?
1,What was the flight Fawaz Younis ?
3,What party was Winston Churchill a member of ?
3,party Winston Churchill a ?
3,party was Winston Churchill ?
0,How do you do a bibliography page ?
0,How do you bibliography ?
0,do a bibliography page ?
0,What is the difference between classical conditioning and operant conditioning ?
0,What classical and operant conditioning ?
0,What the classical and conditioning ?
3,Who is the most sexy celebrity ?
3,Who is the ?
3,is sexy celebrity ?
5,What was Einstein 's IQ ?
5,What Einstein ' IQ ?
5,What was 's ?
4,What nationality is a Sicilian ?
4,What a Sicilian ?
4,What is Sicilian ?
3,"Who was the accused in The Trial of the Century , which opened Janurary 1 , 1935 ?"
3,"Who was the The Trial Century , opened , 1935 ?"
3,"was accused in Trial of the , opened 1 , ?"
1,Name the four stories contained in Edith Wharton 's `` Old New York . ''
1,Name the four Edith Wharton ' New York . ''
1,Name the four stories in ' New York . ''
4,What are the five most expensive cities in the world ?
4,What are expensive the world ?
4,What the most expensive the ?
4,What city would you be in if you were feeding the pigeons in the Piazza San Marco ?
4,What city you if you were feeding the the ?
4,would you be if were feeding the San Marco ?
1,What 's the most popular four-player game of all time ?
1,'popular game of all time ?
1,What ' most four-player game time ?
3,"Who is Karenna Gore , Al Gore 's oldest daughter , married to ?"
3,"is , Al ' oldest daughter , married to ?"
3,"is Gore , Al Gore 's , married ?"
4,Where can I get a photograph of professor Randolph Quirk ?
4,I get a Randolph Quirk ?
4,Where I of professor Randolph ?
1,What are the diseases that can be cured by black cumin ?
1,What are diseases that by cumin ?
1,are that be cured by cumin ?
0,What is the theory of equivalence states ?
0,What of equivalence states ?
0,the theory equivalence states ?
4,What two countries ' coastlines border the Bay of Biscay ?
4,two ' the Bay of Biscay ?
4,two countries ' Bay of Biscay ?
0,Define Sinn Fein .
0,Define Fein .
0,Define Sinn .
1,What is the most heavily caffeinated soft drink ?
1,What is most soft ?
1,the heavily caffeinated soft ?
4,Where is Ayer 's rock ?
4,Where Ayer 's ?
4,is 's rock ?
3,What actor said in A Day at the Races : `` Either he 's dead or my watch has stopped '' ?
3,What in A at the : Either ' dead or watch has '' ?
3,actor said Day at : `` Either he ' or my watch '' ?
5,Shea and Gould had an office in Los Angeles for how long before closing it ?
5,Gould had an office Angeles for closing it ?
5,and Gould had an in Los how it ?
5,How many corners does a spritsail have ?
5,does a spritsail have ?
5,many corners spritsail have ?
4,Where is the highest point in Japan ?
4,Where is the in ?
4,the highest point Japan ?
1,What is the name for clouds that produce rain ?
1,What name clouds that rain ?
1,is the for that produce ?
5,How tall was the animated Frankenstein
5,How tall the 
5,the animated Frankenstein
1,What therapy attempts to elicit the `` primal scream '' ?
1,therapy attempts elicit `` primal '' ?
1,therapy attempts to primal scream '' ?
0,What does an emperor do ?
0,What an do ?
0,What does do ?
0,What was the reason for the partition of the Anglican and Vatican churches ?
0,What was the for partition Anglican and ?
0,was the reason partition of Anglican and ?
0,What are the Urals ?
0,What the ?
0,the Urals ?
3,Name of the lady the Great Gatsby pines for ?
3,Name of the lady pines ?
3,of the Great Gatsby for ?
1,What 's the highest-ranking suit in bridge ?
1,What ' the highest-ranking bridge ?
1,What 's the highest-ranking ?
3,Who has more DNA - a man or a woman ?
3,Who - a man or woman ?
3,has more DNA - a man ?
