class,text
1,a bodice-ripper for intellectuals .
1,a boidce-ripper for intellectRals .
1,a ybodice-ripper for itellectuals .
0,"loud , silly , stupid and pointless ."
0,"loPd , silly , tupid and pointless ."
0,"lous , islly , stupid and pointless ."
1,"an unsettling , memorable cinematic experience that does its predecessors proud ."
1,"an Znsettling , memrable clnematic experiencV that does its predecessors poroud ."
1,"an unHettling , meorable cnnematic epxerience that does its prdecessors proud ."
0,it 's a shame that the storyline and its underlying themes ... finally seem so impersonal or even shallow .
0,it 's a shaem that the storylinT and its undrlying htemes ... fnially Useem so impeGsonal or rven sallow .
0,it 's a shaem that the storynine and its underlyiing thmees ... finMlly sem so impersnal or ven sallow .
1,"smart , sassy interpretation of the oscar wilde play ."
1,"smCart , sassy interprwtation of the oszcar wilde elay ."
1,"smatr , ssasy interpretaiton of the oscar wilde pSlay ."
1,the director explores all three sides of his story with a sensitivity and an inquisitiveness reminiscent of truffaut .
1,the dairector explorehs all threPe sidbs of his stoyr with a senistivity and an inquisitzveness reminiscLnt of trufffaut .
1,the diretcor expolres all Uhree sids of his sotry with a sengitivity and an inquisitilveness remikiscent of truffuat .
0,"features nonsensical and laughable plotting , wooden performances , ineptly directed action sequences and some of the worst dialogue in recent memory ."
0,"featureks nonsensicaW and laguhable lpotting , wooden performances , inetly dirgected action scquences and some of the wonrst dialogue in recetn bmemory ."
0,"features nonsesnical and laughable plBotting , woden performances , ivneptly direcrted action sequeMnces and some of the worsHt ialogue in Gecent memor ."
1,he allows his cast members to make creative contributions to the story and dialogue .
1,he allow his casd memberj to mGke creatvve contrbutions to the story and dialogBe .
1,he almows his cats members to makse craetive contriSutions to the storZy and dilaogue .
1,"a creepy , intermittently powerful study of a self-destructive man ... about as unsettling to watch as an exploratory medical procedure or an autopsy ."
1,"a Fcreepy , intermittntly jpowerful stujy of a self-destructiae amn ... about as unesttling to watc as an explortaory mediycal procedupe or an autopsy ."
1,"a creepy , icntermittently poewrful stcudy of a self-detructive maon ... about as unsettilng to waNch as an exploratorly emdical procedurPe or an autposy ."
1,combines a comically dismal social realism with a farcically bawdy fantasy of redemption and regeneration .
1,combine a comicall mdismal ocial raelism with a farcicually bawdy fantasy of redemption and tregeneration .
1,jombines a comiclaly dismal social realiTm with a fakrcically vbawdy fantasy of redefption and regleneration .
1,a reasonably entertaining sequel to 1994 's surprise family hit that may strain adult credibility .
1,a reasoanbly entertainin sequel to 994 's surprise famiuy hi that may strain adqlt rcedibility .
1,a reasonably enetrtaining sequel to 199x4 's surpirse famiyl hxit that may stain aQdult credibility .
