class,text
1,he has to walk through some of the worst areas in l . a . 
1,has to walk some of worst . a . 
0,"like mike is a harmlessly nave slice of b-ball fantasy , fit for filling in during the real nba's off-season . "
0,"mike harmlessly slice of fantasy , fit in the nba's off-season . "
1,"things turn dark as racism , paranoia , and the mistress come into play . "
1,"things turn as , , the mistress into . "
1,the boarders between life and stage merge and makes him to the mockery of his follow human beings . 
1,boarders and makes him the mockery of follow beings . 
0," "" mr . deeds "" is suitable summer entertainment that offers escapism without requiring a great deal of thought . "
0," "" . deeds "" is summer that escapism requiring deal thought . "
1,"hot on the trail of the principle villains , bond travels to iceland where he experiences at first hand the power of an amazing new weapon before a dramatic confrontation with his main adversary back in korea where it all started . . . "
1,"on trail the principle villains , to iceland experiences hand the power of an new weapon a dramatic with adversary started . . . "
0,"worth a look by those on both sides of the issues , if only for the perspective it offers , one the public rarely sees . "
0,"by those both of the , only the it offers , one rarely sees . "
0,fans of the modern day hong kong action film finally have the worthy successor to a better tomorrow and the killer which they have been patiently waiting for . 
0,of modern day film finally have worthy to tomorrow the which been waiting for . 
0,"if you're not totally weirded- out by the notion of cinema as community-therapy spectacle , quitting hits home with disorienting force . "
0,"totally by notion of cinema community-therapy , quitting hits with force . "
1,"he comes back , calling himself the master , and becomes a charismatic spiritual leader , running a teen shelter in hollywood . "
1,"comes , himself the , and a leader , running shelter in hollywood . "
1,it is her destiny to sing in the movies a final wish before the afterlife . 
1,her sing in the movies a wish before . 
1,"it is a dark time for the resistance and skynet is on the verge of going online , the events of the last movie has changed nothing and john must now battle a new terminator called the t-x . "
1,"it is dark for and skynet on verge of online , of last movie changed now battle terminator called the . "
1,"diesel stars as xander "" xxx "" cage , the notorious underground thrill seeker who until now has been deemed untouchable by the law . "
1,""" "" cage , notorious underground seeker who until has been deemed by the . "
0,"culkin , who's in virtually every scene , shines as a young man who uses sarcastic lies like a shield . "
0,"culkin , who's in , shines man who lies like shield . "
1,"after the murder of his beloved wife , danny parker ( val kilmer ) is set adrift in a world where nothing is as it seems . "
1,"the his beloved wife , danny ( kilmer ) is set in a nothing is . "
1,"realizing that in this love-induced haze , he's been tricked into turning his life upside-down , ted breaks it off with heather to again pursue his destiny as "" bachelorman . "" "
1,"that in love-induced , he's life upside-down , breaks to again pursue his destiny as "" bachelorman . "" "
1,"engaging peter is the story of peter , a struggling documentary filmmaker who has resorted to shooting weddings for rent money . "
1,"engaging peter , a struggling filmmaker has shooting for rent money . "
0,the emotional overload of female angst irreparably drags the film down . 
0,the overload female angst the film . 
1,sanjana and aditya retreat to ooty to give a last chance to their crumbling marriage . 
1,sanjana and to ooty a chance to crumbling . 
0,"it looks closely , insightfully at fragile , complex relationships . "
0,"it closely , , complex relationships . "
1,"the characters' connect in a maze of situations , underpinning the idea that 'geography is destiny' and that each of us has our own 'republic' , where lives intersect . "
1,"characters' connect in a of situations , the that ' destiny' has our ' , where lives intersect . "
0,"this is a third-person story now , told by hollywood , and much more ordinary for it . "
0,"is a third-person , told by hollywood , ordinary it . "
0,the master of disguise falls under the category of 'should have been a sketch on saturday night live . '
0,of falls under the category ' been sketch on saturday . '
0,"self-congratulatory , misguided , and ill-informed , if nonetheless compulsively watchable . "
0,"self-congratulatory , misguided , and , if . "
0,"not for the prurient or squeamish , it's a daring if overlong examination of an idolized culture , self-loathing and sexual politics . "
0,"not the , it's a examination idolized culture , self-loathing and politics . "
1,"a man gets into a car and makes a farewell address to his young daughter , explaining why he will blow himself up as a protest against the dictatorship he lives in . "
1,"gets car and makes farewell address to his young , explaining why he blow himself as in . "
0,possibly not since grumpy old men have i heard a film so solidly connect with one demographic while striking out with another . 
0,possibly since grumpy men have a film with demographic while another . 
0,the fetid underbelly of fame has never looked uglier . 
0,the fetid fame never uglier . 
1,"in the throes of falling for one another , they are soon forced to deal with the bitter realities of their lives prior to that chance encounter . "
