class,text
23," By 12 hours after the beginning of therapy, the mean opening cerebrospinal pressure and the estimated cerebral perfusion pressure had improved significantly in the dexamethasone-treated children but worsened in the children treated only with cefotaxime (controls)."
23,"Coronary atherosclerotic plaques with and without thrombus in ischemic heart syndromes: a morphologic, immunohistochemical, and biochemical study."
4, This review begins with a brief overview of embryogenesis then reviews the common congenital brain anomalies encountered in infants.
10,Risks associated with an elevated maternal serum alpha-fetoprotein level.
16," This complex of lesions is common and, when parenchymal injury occurs, likely to result in neurologic sequelae."
1,Management of Peyronie disease by implantation of inflatable penile prosthesis.
14," We tested the hypothesis that plasma endothelin concentrations are elevated in persons with symptomatic atherosclerosis, independently of age."
12," The optimal treatment duration for acute uncomplicated pyelonephritis has not been established, and 14-day regimens are often used."
6, We report graft-vs-host disease-like histology in a small intestinal biopsy specimen that was obtained from a patient with common variable immunodeficiency and related T-cell defect.
13, Parvovirus B19 is the etiologic agent in three diseases with clinically different presentations and implications.
10, The second patient showed hypoventilation more selectively involving automatic responses (Ondine's curse).
11, Kirby-Bauer disk sensitivities were available in 34 of the 36 cases (95%).
4," DESIGN--Prospective cohort study over one year of effects of written materials by post, personal visit to give written materials, and personal visit to show a video on the uptake of smear testing."
4," Three patients received Carbo at a dose of 250 mg/m2, 13 received 300 mg/m2, one received 330 mg/m2, 12 received 350 mg/m2, six received 375 mg/m2, 26 received 400 mg/m2, 18 received 420 mg/m2, and four received 450 mg/m2."
1, coli may involve both complement receptors 1 and 3 and be augmented by TNF alpha.
6," Many of these compounds interfere with identification of enteropathogens in stool specimens, and the antimotility class has an overdose potential."
23," The three patients have been followed up for a mean of 20.3 months, and each maintains graft patency and marked symptomatic improvement."
19, The gastrointestinal tract and breast have been uniquely spared from this fungal infection.
22," The calculated variables were all shown to be pressure dependent, and no intrinsic differences in stiffness were seen between the control and HA animals when mean pressure was taken into account."
4, Supraphysiologic insulin abolished this increased lactate efflux in patients.
16," Once the adjustment process begins, specific information about the limb deficiency and the treatment options should be available."
6, An attempt was made to simulate this model and initiate pancreatitis in the ex vivo isolated perfused canine pancreas.
10," Electron microscopic examination of serial frozen sections of these biopsies showed that the smooth muscle cells of the strongly succinate dehydrogenase-reactive blood vessels contained markedly proliferated mitochondria, characteristic of patients with MELAS."
4, Many feel that significant advances have plateaued.
23," It is interesting that encainide and flecainide unbind slowly (15-20 seconds), whereas lidocaine and moricizine unbind rapidly (0.2-1.3 seconds)."
14," These developments have been paralleled by therapeutic advances that now make it possible to intervene at virtually every stage in the development of advanced cardiac disease, from asymptomatic persons at risk of developing coronary atherosclerosis to patients with end-stage heart failure."
23," As a result of these evaluations, more than just a hysterectomy and an anterior and posterior colporrhaphy may be performed."
4, Further studies are required to evaluate the frequency of cutaneous malignant neoplasms in heart transplant recipients as compared with renal transplant recipients.
16,"Head circumference/abdominal circumference ratio, ponderal index and fetal malnutrition. Should head circumference/abdominal circumference ratio be abandoned?"
23,"Cleft palate fistulas: a multivariate statistical analysis of prevalence, etiology, and surgical management."
21," A prospective, randomized study was undertaken to determine if mechanical care of early human bites alone is sufficient therapy in the compliant patient or if prophylactic antibiotics (oral versus parenteral) are indicated."
13," The purpose of this review was to examine modes of surgical therapy reported in the literature since 1976, as well as the 11-year experience at our institution."
4, Possible links to incidences of cancer and abnormal fetal development have been suggested by some investigators.
15," In vitro platelet aggregation in platelet-rich plasma (PRP) and in whole blood (WB) was assessed in 31 patients with idiopathic myelofibrosis, 32 with essential thrombocytosis, 23 with polycythemia vera, and 34 with chronic myelogenous leukemia."
23," Most pterygia (127 of 135) were treated with a single postoperative application of Sr-90 that delivered 3,000 cGy of beta radiation in one fraction."
5, The purpose of our study was to establish the range of appearances of fibromatoses on MR images and perform a pathologic correlation to explain the variable signal-intensity patterns.
23, Definitive treatment for peristomal bleeding (portacaval shunt or liver transplantation) has prevented any further bleeding in three patients for a mean of 8 months after surgery.
15," High density lipoprotein cholesterol was also depressed in the first interval (15.2 +/- 9.9 mg/dl); although high density lipoprotein cholesterol increased significantly with duration since disease onset (p less than 0.001), it remained significantly lower than expected (p less than 0.001), even in the latest interval (47.2 +/- 10.9 mg/dl)."
21," Esophageal obstruction by malignancy, chemical burns, or other less common entities presents a challenge for the surgeon."
10," Intra-arterial thrombolytic therapy can be very useful for the management of acute and chronic limb ischaemia, but complications do occur and patients should be carefully selected."
11, Two cases of infectious crystalline keratopathy located in the posterior stroma after penetrating keratoplasty are presented.
4," These results, similar to those reported for other kinetic measurements, suggest that in situ detection of Ki-67 proliferation rate is a useful method for obtaining cell cycle information."
14," Similar results were obtained when the subgroup of more severely hypothyroid patients (thyrotropin level more than 20 mU/L, n = 7) was examined."
23," The frequency of muscle sympathetic nerve discharge was directly related to plasma norepinephrine and epinephrine concentrations, plasma renin activity, and heart rate, all of which were increased in those patients with cirrhosis and ascites, and inversely related to 24-hour urinary sodium excretion, the fractional excretion of sodium, and subjects' pulse pressures."
11," The addition of N2O to the propofol anesthetic regimen (group C) was associated with an increased incidence of emesis (P less than 0.05), whereas the addition of droperidol to the propofol-N2O regimen (group D) did not affect the incidence of emesis compared to the other three groups."
23,Angiographic assessment of the infarct-related residual coronary stenosis after spontaneous or therapeutic thrombolysis 
4,High-intensity focused ultrasound in the treatment of experimental liver cancer.
21, The results in the three groups were compared.
18,Genetic analysis of autoimmune type 1 diabetes mellitus in mice 
1, Intact prostheses in 91% of the surviving patients gave good or excellent functional results.
12, A series of 46 patients underwent 76 optical urethrotomies under local urethral anaesthesia in the out-patient clinic; in 70% of patients the strictures were controlled by local anaesthetic urethrotomy alone; 61% felt either no pain or mild pain during the procedure; 72% expressed a preference for local anaesthesia should the procedure have to be repeated and 82% were happy with the result of their treatment.
4," Using transrectal sonography, we correctly identified invasion of the NVB in 54 cases and missed it in 28 cases."
12, All patients had abdominal symptoms (pain or mass) or symptoms of increased intracranial pressure.
14, Men with the highest fifth of serum lipoprotein (a) concentrations (cut off point 365 mg/l) suffered a coronary heart disease rate which was more than twice that of men with the lowest four fifths of concentrations.
10," These data indicate a moderate sensitivity of 38%, but a high specificity of 98.6% (95% confidence interval 95.5-99.8%) for the presence of anti-neuronal nuclear antibodies if a paraneoplastic NS disorder is suspected."
11," Light microscopy documented aggregates of gram-positive bacteria anterior to Descemet's membrane, with an overlying keratitis."
23, This dilemma has been managed successfully in 5 patients by application of the intact spermatic cord to the urethral defect and approximation to its margins.
6, After ureterolysis all had complete resolution of the hydronephrosis.
23, The patients in Group II and Group III did not have any more complications or side effects than those in Group I.
23, This method is based on the flow of air in an open circuit by using a rubber probe with a side opening at one end.
14,Perivalvular extension of infection in patients with infectious endocarditis.
8, The group that received early acyclovir treatment had a lower mean temperature beginning on the fifth day of hospitalization (37.0 degrees C vs.
14, Only one patient had neuropsychologic impairment.
10," In order to investigate the first possibility, we analyzed neurofibromas from female NF1 patients by using an X chromosome-specific probe, from the phosphoglycerokinase (PGK) gene, which detects an RFLP."
16,The association of intrapartum asphyxia in the mature fetus with newborn behavior.
