class,text
0,the only type of lives this glossy comedy-drama resembles are ones in formulaic mainstream movies .
0,the type of lives comedy-drama resembles are ones .
0,"being unique does n't necessarily equate to being good , no matter how admirably the filmmakers have gone for broke ."
0,"being does n't good , no admirably filmmakers gone for broke ."
0,what 's really sad is to see two academy award winning actresses -lrb- and one academy award winning actor -rrb- succumb to appearing in this junk that 's tv sitcom material at best .
0,what ' sad see academy award - award winning -rrb- succumb appearing in that 's sitcom material at best .
1,rare birds has more than enough charm to make it memorable .
1,rare more charm to make memorable .
0,an unsophisticated sci-fi drama that takes itself all too seriously .
0,unsophisticated sci-fi drama takes all .
0,"before it collapses into exactly the kind of buddy cop comedy it set out to lampoon , anyway ."
0,"into exactly the kind of buddy set to , anyway ."
1,"bogdanovich puts history in perspective and , via kirsten dunst 's remarkable performance , he showcases davies as a young woman of great charm , generosity and diplomacy ."
1,"in and , via kirsten 's remarkable , he showcases as a young great charm , ."
0,"the screenplay is hugely overwritten , with tons and tons of dialogue -- most of it given to children ."
0,"the is overwritten , with and dialogue -- it given children ."
0,nothing about this movie works .
0,nothing this movie .
0,"louiso lets the movie dawdle in classic disaffected-indie-film mode , and brother hoffman 's script stumbles over a late-inning twist that just does n't make sense ."
0,"dawdle in classic disaffected-indie-film mode , brother hoffman ' stumbles a twist that does n't ."
1,"never again , while nothing special , is pleasant , diverting and modest -- definitely a step in the right direction ."
1,"never , nothing , is , diverting and -- a step the right ."
0,"oversexed , at times overwrought comedy\/drama that offers little insight into the experience of being forty , female and single ."
0,", \/drama that offers little insight into the being , female single ."
1,"not about scares but a mood in which an ominous , pervasive , and unknown threat lurks just below the proceedings and adds an almost constant mindset of suspense ."
1,"about but a mood an ominous , , unknown threat below proceedings adds an of suspense ."
1,can you bear the laughter ?
1,can you the ?
1,but it 's worth the concentration .
1,'s worth concentration .
0,everything was as superficial as the forced new jersey lowbrow accent uma had .
0,everything as new jersey lowbrow accent uma .
0,"in theory , a middle-aged romance pairing clayburgh and tambor sounds promising , but in practice it 's something else altogether -- clownish and offensive and nothing at all like real life ."
0,", a middle-aged romance pairing and tambor sounds , but in ' altogether -- and nothing all real life ."
1,"there is a freedom to watching stunts that are this crude , this fast-paced and this insane ."
1,"there is a freedom to crude , this fast-paced ."
0,"a movie more to be prescribed than recommended -- as visually bland as a dentist 's waiting room , complete with soothing muzak and a cushion of predictable narrative rhythms ."
0,"a movie to prescribed recommended -- a dentist ' , complete muzak a cushion predictable narrative rhythms ."
0,"they crush each other under cars , throw each other out windows , electrocute and dismember their victims in full consciousness ."
0,"crush cars , throw other out windows , their victims in full ."
1,plummer steals the show without resorting to camp as nicholas ' wounded and wounding uncle ralph .
1,plummer show without resorting to as ' and wounding .
1,this is the best star trek movie in a long time .
1,the star trek movie a time .
0,"a huge disappointment coming , as it does , from filmmakers and performers of this calibre"
0,"a disappointment , as it does , performers calibre"
0,"while the film is competent , it 's also uninspired , lacking the real talent and wit to elevate it beyond its formula to the level of classic romantic comedy to which it aspires ."
0,"the film is competent , it ' also , lacking and wit it its formula of romantic which aspires ."
0,a cheap scam put together by some cynical creeps at revolution studios and imagine entertainment to make the suckers out there surrender $ 9 and 93 minutes of unrecoverable life .
0,a scam put creeps revolution and entertainment make the surrender $ 9 and minutes of unrecoverable .
1,"having had the good sense to cast actors who are , generally speaking , adored by the movie-going public , khouri then gets terrific performances from them all ."
1,"having the sense are , generally , adored the movie-going , then terrific from them all ."
1,"it 's not particularly well made , but since i found myself howling more than cringing , i 'd say the film works ."
1,"it ' , but i found myself howling than cringing , i ' the film ."
1,"an eloquent , reflective and beautifully acted meditation on both the profoundly devastating events of one year ago and the slow , painful healing process that has followed in their wake ."
1,"an eloquent , acted meditation on both profoundly events and , healing that has followed in wake ."
1,"a vivid , spicy footnote to history , and a movie that grips and holds you in rapt attention from start to finish ."
1,"vivid , footnote history , and a that grips and you in start ."
0,purports to be a hollywood satire but winds up as the kind of film that should be the target of something deeper and more engaging .
0,to be a but winds as the kind of be of something engaging .
0,"forget the misleading title , what 's with the unexplained baboon cameo ?"
0,"the misleading title , what ' with unexplained ?"
0,"a ` girls gone wild ' video for the boho art-house crowd , the burning sensation is n't a definitive counter-cultural document -- its makers are n't removed and inquisitive enough for that ."
0,"` gone ' for art-house crowd , the burning sensation counter-cultural -- its and inquisitive enough for that ."
0,the movie is too impressed with its own solemn insights to work up much entertainment value .
0,is with its own solemn to work much .
0,"it is very difficult to care about the character , and that is the central flaw of the film ."
0,"is to about the , is central flaw of film ."
1,"an old-fashioned scary movie , one that relies on lingering terror punctuated by sudden shocks and not constant bloodshed punctuated by flying guts ."
1,"scary , one that relies lingering by shocks not bloodshed punctuated by ."
1,-lrb- allen 's -rrb- best works understand why snobbery is a better satiric target than middle-america diversions could ever be .
1,-lrb- ' - works understand is satiric target middle-america could ever be .
1,"if you love him , you 'll like it ."
1,"if you , you 'll ."
1,"exciting and direct , with ghost imagery that shows just enough to keep us on our toes ."
1,"exciting and direct , imagery that shows our toes ."
1,simply and eloquently articulates the tangled feelings of particular new yorkers deeply touched by an unprecedented tragedy .
1,simply and eloquently tangled particular new yorkers deeply by .
0,-lrb- seagal 's -rrb- strenuous attempt at a change in expression could very well clinch him this year 's razzie .
0,-seagal 's - attempt at change expression well him year ' razzie .
0,every note rings false .
0,note false .
1,"even at its worst , it 's not half-bad ."
1,"even at its , ' half-bad ."
1,"even when there are lulls , the emotions seem authentic , and the picture is so lovely toward the end ... you almost do n't notice the 129-minute running time ."
1,"when are lulls , the seem authentic , and end ... you almost do n't notice 129-minute ."
0,"for a film that 's being advertised as a comedy , sweet home alabama is n't as funny as you 'd hoped ."
0,"a film ' advertised as , sweet alabama funny as you 'd hoped ."
1,"see scratch for the history , see scratch for the music , see scratch for a lesson in scratching , but , most of all , see it for the passion ."
1,"see , for the , see scratch for a in , but , most of , it the ."
1,this is an interesting movie ! ''
1,this interesting movie ! ''
1,a fairly enjoyable mixture of longest yard ... and the 1999 guy ritchie caper lock stock and two smoking barrels .
1,a fairly enjoyable mixture of longest ... stock and two smoking .
0,"even a hardened voyeur would require the patience of job to get through this interminable , shapeless documentary about the swinging subculture ."
0,"even hardened patience job to get this , shapeless documentary about the ."
0,"paid in full is so stale , in fact , that its most vibrant scene is one that uses clips from brian de palma 's scarface ."
0,"in stale , in , that most is one that uses de palma 's ."
0,"i just saw this movie ... well , it 's probably not accurate to call it a movie ."
0,"i this movie ... , it ' probably accurate it a ."
1,"i 've yet to find an actual vietnam war combat movie actually produced by either the north or south vietnamese , but at least now we 've got something pretty damn close ."
1,"'to find an vietnam war movie or south vietnamese , but now 've got something pretty close ."
0,... may work as an addictive guilty pleasure but the material never overcomes its questionable satirical ambivalence .
0,... may as an addictive guilty material its satirical .
1,reggio 's continual visual barrage is absorbing as well as thought-provoking .
1,reggio 's visual is absorbing as .
0,"there is n't nearly enough fun here , despite the presence of some appealing ingredients ."
0,"n't nearly enough , the presence some appealing ."
0,"despite its hawaiian setting , the science-fiction trimmings and some moments of rowdy slapstick , the basic plot of `` lilo '' could have been pulled from a tear-stained vintage shirley temple script ."
0,"its , science-fiction and rowdy slapstick , the `` '' could have been pulled from tear-stained shirley script ."
0,the movie 's vision of a white american zealously spreading a puritanical brand of christianity to south seas islanders is one only a true believer could relish .
0,'s vision of a white zealously spreading a puritanical christianity to seas true relish .
0,goes on and on to the point of nausea .
0,goes and the point nausea .
0,my own minority report is that it stinks .
0,my minority it stinks .
0,a lame comedy .
0,a comedy .
0,"i sympathize with the plight of these families , but the movie does n't do a very good job conveying the issue at hand ."
0,"sympathize the plight of families , but movie n't good job the issue ."
0,the script is n't very good ; not even someone as gifted as hoffman -lrb- the actor -rrb- can make it work .
0,script is n't very ; not gifted -lrb- the actor - make it .
1,"the movie is amateurish , but it 's a minor treat ."
1,"the is amateurish , it ' treat ."
0,a sluggish pace and lack of genuine narrative hem the movie in every bit as much as life hems in the spirits of these young women .
0,sluggish pace and narrative hem the movie every as in spirits of women .
0,"typical animé , with cheapo animation -lrb- like saturday morning tv in the '60s -rrb- , a complex sword-and-sorcery plot and characters who all have big round eyes and japanese names ."
0,", animation - saturday morning in ' -rrb- , a complex sword-and-sorcery and characters who all big round names ."
1,"the search for redemption makes for a touching love story , mainly because blanchett and ribisi compellingly tap into a spiritual aspect of their characters ' suffering ."
1,"the search for makes a touching , blanchett ribisi compellingly into a their ' suffering ."
1,"elegant , mannered and teasing ."
1,"elegant , teasing ."
0,... the movie is just a plain old monster .
0,... movie is a plain .
0,"enigma is well-made , but it 's just too dry and too placid ."
0,"enigma well-made , but 's dry too ."
1,a complex psychological drama about a father who returns to his son 's home after decades away .
1,complex psychological drama a who returns son 's after .
0,rarely has leukemia looked so shimmering and benign .
0,has looked shimmering benign .
0,"flat , misguided comedy ."
0,", misguided comedy ."
1,"a venturesome , beautifully realized psychological mood piece that reveals its first-time feature director 's understanding of the expressive power of the camera ."
1,"a venturesome , realized psychological mood piece its 's power of the ."
1,"most consumers of lo mein and general tso 's chicken barely give a thought to the folks who prepare and deliver it , so , hopefully , this film will attach a human face to all those little steaming cartons ."
1,"most consumers mein general ' give a the who deliver , so , , film will a human face to those little steaming ."
0,a fan film that for the uninitiated plays better on video with the sound turned down .
0,a that for uninitiated plays better the down .
1,there is no denying the power of polanski 's film ...
1,is power of polanski ' film ...
1,fantastic !
1,fantastic !
1,"henry bean 's thoughtful screenplay provides no easy answers , but offers a compelling investigation of faith versus intellect"
1,"henry 's thoughtful easy , but a compelling investigation versus "
0,every sequel you skip will be two hours gained .
0,sequel you will two gained .
1,a sentimental but entirely irresistible portrait of three aging sisters .
1,a but of three aging .
0,"spreads itself too thin , leaving these actors , as well as the members of the commune , short of profound characterizations"
0,"itself too thin , , as well as the members of , profound "
0,"delivers the same old same old , tarted up with latin flava and turned out by hollywood playas ."
0,"the same old , latin flava and out hollywood playas ."
0,"the premise of `` abandon '' holds promise , ... but its delivery is a complete mess ."
0,"premise '' holds , ... but is a complete mess ."
