class,text
1,the film is darkly funny in its observation of just how much more grueling and time-consuming the illusion of work is than actual work .
1,film in just how much grueling and time-consuming illusion of work work .
1,the film is darkly its observation and time-consuming illusion of is work .
0,"comes off more like a misdemeanor , a flat , unconvincing drama that never catches fire ."
0,"off more a , flat , unconvincing drama catches ."
0,"off more like misdemeanor , a flat , catches ."
1,few films capture so perfectly the hopes and dreams of little boys on baseball fields as well as the grown men who sit in the stands .
1,capture and little boys on baseball as well as the who in stands .
1,so the hopes and dreams of on the grown men who sit stands .
0,"little more than a stylish exercise in revisionism whose point ... is no doubt true , but serves as a rather thin moral to such a knowing fable ."
0,"a in point ... is no doubt , but a thin moral such knowing fable ."
0,"little a ... is doubt , but serves a rather thin to such a knowing ."
0,"an absurdist comedy about alienation , separation and loss ."
0,"absurdist comedy about , loss ."
0,"comedy alienation , separation loss ."
0,we do n't get paid enough to sit through crap like this .
0,do n't paid through crap like .
0,we n't get enough to like .
1,"watching this gentle , mesmerizing portrait of a man coming to terms with time , you barely realize your mind is being blown ."
1,"this gentle , of a man coming terms with time , realize being ."
1,"watching , of coming terms time , you barely your mind being blown ."
0,"who , exactly , is fighting whom here ?"
0,", exactly , is whom ?"
0,", exactly , whom here ?"
1,"altogether , this is successful as a film , while at the same time being a most touching reconsideration of the familiar masterpiece ."
1,", is successful as a , at time being reconsideration of the familiar ."
1,"altogether , this film , at the same a of the familiar masterpiece ."
0,"though impostor deviously adopts the guise of a modern motion picture , it too is a bomb ."
0,"though deviously the guise of , it is bomb ."
0,"though the a modern motion , it is bomb ."
1,... begins on a high note and sustains it beautifully .
1,... begins on a note and .
1,... on a note and beautifully .
0,roman polanski directs the pianist like a surgeon mends a broken heart ; very meticulously but without any passion .
0,directs pianist like surgeon mends heart ; very but any .
0,directs the pianist a surgeon ; very meticulously but without .
0,"it 's possible that something hip and transgressive was being attempted here that stubbornly refused to gel , but the result is more puzzling than unsettling ."
0,"' that something hip and transgressive being attempted here to gel , is than unsettling ."
0,"it ' possible something hip and transgressive attempted stubbornly refused gel , but the more ."
1,"though it 's become almost redundant to say so , major kudos go to leigh for actually casting people who look working-class ."
1,"it 's become almost redundant say so , major for casting who ."
1,"though it 's redundant to so , go to leigh for casting ."
0,"this is sandler running on empty , repeating what he 's already done way too often ."
0,"is sandler , repeating he ' already way too often ."
0,"this sandler running , he 's done way too ."
0,"the piano teacher , like its title character , is repellantly out of control ."
0,", like , is repellantly out of control ."
0,"the , like title , is out control ."
1,savvy director robert j. siegel and his co-writers keep the story subtle and us in suspense .
1,director robert. siegel and his the story us .
1,savvy director. siegel and his and in suspense .
0,"while some will object to the idea of a vietnam picture with such a rah-rah , patriotic tone , soldiers ultimately achieves its main strategic objective : dramatizing the human cost of the conflict that came to define a generation ."
0,"while object to the a with a , , soldiers achieves its strategic objective : dramatizing the human of the conflict to ."
0,"will object to the of vietnam picture such , patriotic , soldiers main strategic : dramatizing human the conflict came to define ."
0,"when you find yourself rooting for the monsters in a horror movie , you know the picture is in trouble ."
0,"find for the monsters in a horror , the in trouble ."
0,"you find yourself monsters a horror movie , you know in ."
1,aniston has at last decisively broken with her friends image in an independent film of satiric fire and emotional turmoil .
1,aniston broken with friends image an independent film fire turmoil .
1,has at with friends image an independent satiric emotional turmoil .
1,a good documentary can make interesting a subject you thought would leave you cold .
1,a can interesting subject would leave you .
1,good can interesting a subject you would .
1,a fascinating documentary that provides a rounded and revealing overview of this ancient holistic healing system
1,documentary provides rounded and overview of holistic system
1,that provides rounded and revealing overview this holistic 
1,i was impressed by how many tit-for-tat retaliatory responses the filmmakers allow before pulling the plug on the conspirators and averting an american-russian armageddon .
1,i impressed tit-for-tat retaliatory responses filmmakers the plug conspirators an american-russian armageddon .
1,i was impressed retaliatory responses the allow before plug on the and .
1,"an honest , sensitive story from a vietnamese point of view ."
1,"an , from a of view ."
1,"an honest , point of view ."
1,thoroughly enjoyable .
1,enjoyable .
1,thoroughly .
0,this is a movie so insecure about its capacity to excite that it churns up not one but two flagrantly fake thunderstorms to underscore the action .
